spec_id,domain,model,year,n,events,prevalence,ap,ap_lift,estimable,top20_k,top20_tp
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2010,225,108,0.48,0.68615647176796,0.20615647176796004,True,45,33
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2011,196,77,0.39285714285714285,0.5353725565182881,0.14251541366114523,True,40,23
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2012,200,41,0.205,0.5055922474491115,0.3005922474491115,True,40,19
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2013,229,150,0.6550218340611353,0.7982422341052557,0.1432204000441204,True,46,37
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2014,200,71,0.355,0.5314834476169803,0.17648344761698032,True,40,26
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2015,171,84,0.49122807017543857,0.6845240055796868,0.19329593540424828,True,35,25
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2016,158,58,0.3670886075949367,0.6729715753534755,0.3058829677585388,True,32,24
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2017,170,30,0.17647058823529413,0.3291979486558879,0.1527273604205938,True,34,8
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2018,188,155,0.824468085106383,0.8828792323093113,0.05841114720292828,True,38,37
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2019,129,32,0.24806201550387597,0.5020944650214509,0.254032449517575,True,26,16
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2020,158,61,0.3860759493670886,0.43745612916921345,0.05138017980212484,True,32,13
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2021,159,60,0.37735849056603776,0.6183777067064782,0.24101921614044042,True,32,19
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2022,158,106,0.6708860759493671,0.9060278867683678,0.23514181081900065,True,32,30
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2023,116,14,0.1206896551724138,0.33737028673745284,0.21668063156503903,True,24,7
g05_fixed_500_ox50,full_kelp_domain,current_plus_trajectory,2024,136,32,0.23529411764705882,0.30739103661235706,0.07209691896529824,True,28,7
g05_fixed_500_ox50,oisst_matched_domain,current_only,2005,210,125,0.5952380952380952,0.7706236657973237,0.17538557055922843,True,42,35
g05_fixed_500_ox50,oisst_matched_domain,current_only,2006,193,24,0.12435233160621761,0.4187143340450935,0.2943620024388759,True,39,14
g05_fixed_500_ox50,oisst_matched_domain,current_only,2007,229,70,0.3056768558951965,0.542565480546101,0.2368886246509045,True,46,24
g05_fixed_500_ox50,oisst_matched_domain,current_only,2008,227,66,0.2907488986784141,0.49830629951077154,0.20755740083235746,True,46,27
g05_fixed_500_ox50,oisst_matched_domain,current_only,2009,229,108,0.47161572052401746,0.6046671402345463,0.1330514197105288,True,46,28
g05_fixed_500_ox50,oisst_matched_domain,current_only,2010,225,108,0.48,0.6619287474323698,0.18192874743236986,True,45,32
g05_fixed_500_ox50,oisst_matched_domain,current_only,2011,196,77,0.39285714285714285,0.5674615297849492,0.1746043869278064,True,40,23
g05_fixed_500_ox50,oisst_matched_domain,current_only,2012,200,41,0.205,0.5208474320826251,0.3158474320826251,True,40,19
g05_fixed_500_ox50,oisst_matched_domain,current_only,2013,229,150,0.6550218340611353,0.7936402819892157,0.1386184479280803,True,46,42
g05_fixed_500_ox50,oisst_matched_domain,current_only,2014,200,71,0.355,0.5353781985325226,0.18037819853252257,True,40,27
g05_fixed_500_ox50,oisst_matched_domain,current_only,2015,171,84,0.49122807017543857,0.7105492314979405,0.2193211613225019,True,35,28
g05_fixed_500_ox50,oisst_matched_domain,current_only,2016,158,58,0.3670886075949367,0.6587849460919911,0.2916963384970544,True,32,21
g05_fixed_500_ox50,oisst_matched_domain,current_only,2017,170,30,0.17647058823529413,0.3067049136322415,0.13023432539694738,True,34,7
g05_fixed_500_ox50,oisst_matched_domain,current_only,2018,188,155,0.824468085106383,0.8617158243544643,0.037247739248081224,True,38,37
g05_fixed_500_ox50,oisst_matched_domain,current_only,2019,129,32,0.24806201550387597,0.5115390253920739,0.2634770098881979,True,26,13
g05_fixed_500_ox50,oisst_matched_domain,current_only,2020,158,61,0.3860759493670886,0.3849132826983011,-0.0011626666687875042,True,32,10
g05_fixed_500_ox50,oisst_matched_domain,current_only,2021,159,60,0.37735849056603776,0.5967688155849478,0.21941032501891,True,32,20
g05_fixed_500_ox50,oisst_matched_domain,current_only,2022,158,106,0.6708860759493671,0.8477550375725328,0.17686896162316568,True,32,30
g05_fixed_500_ox50,oisst_matched_domain,current_only,2023,116,14,0.1206896551724138,0.28258665329278787,0.16189699812037406,True,24,4
g05_fixed_500_ox50,oisst_matched_domain,current_only,2024,136,32,0.23529411764705882,0.2858778223355093,0.05058370468845047,True,28,8
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2005,210,125,0.5952380952380952,0.764702147173847,0.16946405193575176,True,42,33
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2006,193,24,0.12435233160621761,0.591184557044189,0.4668322254379714,True,39,15
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2007,229,70,0.3056768558951965,0.561675916741467,0.2559990608462705,True,46,27
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2008,227,66,0.2907488986784141,0.5092073071640713,0.21845840848565717,True,46,26
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2009,229,108,0.47161572052401746,0.5659646964473296,0.09434897592331215,True,46,28
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2010,225,108,0.48,0.68615647176796,0.20615647176796004,True,45,33
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2011,196,77,0.39285714285714285,0.5353725565182881,0.14251541366114523,True,40,23
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2012,200,41,0.205,0.5055922474491115,0.3005922474491115,True,40,19
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2013,229,150,0.6550218340611353,0.7982422341052557,0.1432204000441204,True,46,37
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2014,200,71,0.355,0.5314834476169803,0.17648344761698032,True,40,26
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2015,171,84,0.49122807017543857,0.6845240055796868,0.19329593540424828,True,35,25
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2016,158,58,0.3670886075949367,0.6729715753534755,0.3058829677585388,True,32,24
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2017,170,30,0.17647058823529413,0.3291979486558879,0.1527273604205938,True,34,8
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2018,188,155,0.824468085106383,0.8828792323093113,0.05841114720292828,True,38,37
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2019,129,32,0.24806201550387597,0.5020944650214509,0.254032449517575,True,26,16
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2020,158,61,0.3860759493670886,0.43745612916921345,0.05138017980212484,True,32,13
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2021,159,60,0.37735849056603776,0.6183777067064782,0.24101921614044042,True,32,19
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2022,158,106,0.6708860759493671,0.9060278867683678,0.23514181081900065,True,32,30
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2023,116,14,0.1206896551724138,0.33737028673745284,0.21668063156503903,True,24,7
g05_fixed_500_ox50,oisst_matched_domain,current_plus_trajectory,2024,136,32,0.23529411764705882,0.30739103661235706,0.07209691896529824,True,28,7
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2005,210,125,0.5952380952380952,0.7790603458316625,0.18382225059356727,True,42,35
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2006,193,24,0.12435233160621761,0.3544016234630384,0.23004929185682077,True,39,10
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2007,229,70,0.3056768558951965,0.5441655041733728,0.23848864827817634,True,46,26
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2008,227,66,0.2907488986784141,0.45250977309574403,0.16176087441732995,True,46,25
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2009,229,108,0.47161572052401746,0.5172824678010038,0.045666747276986386,True,46,26
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2010,225,108,0.48,0.599676681648522,0.11967668164852197,True,45,25
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2011,196,77,0.39285714285714285,0.5858958216758174,0.1930386788186746,True,40,26
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2012,200,41,0.205,0.5190984295249038,0.31409842952490385,True,40,21
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2013,229,150,0.6550218340611353,0.7581984988983541,0.10317666483721877,True,46,34
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2014,200,71,0.355,0.5404542117475872,0.18545421174758725,True,40,26
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2015,171,84,0.49122807017543857,0.7877235926294912,0.29649552245405264,True,35,30
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2016,158,58,0.3670886075949367,0.64923354562545,0.28214493803051327,True,32,24
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2017,170,30,0.17647058823529413,0.33785346825067225,0.16138288001537812,True,34,10
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2018,188,155,0.824468085106383,0.9108550021444516,0.08638691703806856,True,38,37
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2019,129,32,0.24806201550387597,0.45557422000168724,0.20751220449781127,True,26,14
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2020,158,61,0.3860759493670886,0.47129298582407064,0.08521703645698203,True,32,10
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2021,159,60,0.37735849056603776,0.6702971552889323,0.29293866472289454,True,32,25
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2022,158,106,0.6708860759493671,0.8389478008365541,0.16806172488718696,True,32,28
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2023,116,14,0.1206896551724138,0.3286887090696048,0.20799905389719098,True,24,7
g05_fixed_500_ox50,oisst_matched_domain,trajectory_plus_oisst,2024,136,32,0.23529411764705882,0.30948984968273574,0.07419573203567692,True,28,8
g05_fixed_500_oxy50,full_kelp_domain,current_only,2005,206,130,0.6310679611650486,0.7843876353380209,0.15331967417297232,True,42,36
g05_fixed_500_oxy50,full_kelp_domain,current_only,2006,184,25,0.1358695652173913,0.4744086422415663,0.338539077024175,True,37,15
g05_fixed_500_oxy50,full_kelp_domain,current_only,2007,223,67,0.3004484304932735,0.6091991311386626,0.3087507006453891,True,45,29
g05_fixed_500_oxy50,full_kelp_domain,current_only,2008,223,66,0.29596412556053814,0.5322978035429434,0.2363336779824053,True,45,28
g05_fixed_500_oxy50,full_kelp_domain,current_only,2009,224,101,0.45089285714285715,0.616154963674649,0.1652621065317918,True,45,26
g05_fixed_500_oxy50,full_kelp_domain,current_only,2010,225,120,0.5333333333333333,0.6819531946368009,0.1486198613034676,True,45,33
g05_fixed_500_oxy50,full_kelp_domain,current_only,2011,191,68,0.35602094240837695,0.5299897180377824,0.17396877562940544,True,39,20
g05_fixed_500_oxy50,full_kelp_domain,current_only,2012,201,41,0.20398009950248755,0.5187562600220876,0.3147761605196001,True,41,23
g05_fixed_500_oxy50,full_kelp_domain,current_only,2013,229,148,0.6462882096069869,0.7656548137438335,0.11936660413684663,True,46,39
g05_fixed_500_oxy50,full_kelp_domain,current_only,2014,201,74,0.3681592039800995,0.5548071881714858,0.18664798419138628,True,41,26
g05_fixed_500_oxy50,full_kelp_domain,current_only,2015,176,79,0.44886363636363635,0.637787083971634,0.18892344760799762,True,36,25
g05_fixed_500_oxy50,full_kelp_domain,current_only,2016,159,59,0.3710691823899371,0.6813064019548667,0.3102372195649296,True,32,25
g05_fixed_500_oxy50,full_kelp_domain,current_only,2017,173,31,0.1791907514450867,0.20771688337513072,0.028526131930044024,True,35,6
g05_fixed_500_oxy50,full_kelp_domain,current_only,2018,185,155,0.8378378378378378,0.8866036958784704,0.048765858040632604,True,37,35
g05_fixed_500_oxy50,full_kelp_domain,current_only,2019,132,36,0.2727272727272727,0.49422138336906185,0.22149411064178914,True,27,17
g05_fixed_500_oxy50,full_kelp_domain,current_only,2020,153,53,0.3464052287581699,0.37936584038038623,0.03296061162221631,True,31,11
g05_fixed_500_oxy50,full_kelp_domain,current_only,2021,160,60,0.375,0.5174301956480135,0.1424301956480135,True,32,19
g05_fixed_500_oxy50,full_kelp_domain,current_only,2022,152,105,0.6907894736842105,0.8051654730576131,0.11437599937340259,True,31,27
g05_fixed_500_oxy50,full_kelp_domain,current_only,2023,113,15,0.13274336283185842,0.24096866302238845,0.10822530019053003,True,23,4
g05_fixed_500_oxy50,full_kelp_domain,current_only,2024,134,33,0.2462686567164179,0.3298505228198091,0.08358186610339119,True,27,9
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2005,206,130,0.6310679611650486,0.7825455344187531,0.15147757325370448,True,42,33
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2006,184,25,0.1358695652173913,0.6474362808047132,0.5115667155873218,True,37,17
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2007,223,67,0.3004484304932735,0.6104985815581987,0.3100501510649252,True,45,27
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2008,223,66,0.29596412556053814,0.5348534785780716,0.2388893530175335,True,45,29
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2009,224,101,0.45089285714285715,0.5626559992424505,0.11176314209959332,True,45,25
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2010,225,120,0.5333333333333333,0.6993896526600538,0.1660563193267205,True,45,33
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2011,191,68,0.35602094240837695,0.4784295894053683,0.12240864699699133,True,39,18
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2012,201,41,0.20398009950248755,0.5218442776885914,0.3178641781861039,True,41,21
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2013,229,148,0.6462882096069869,0.784020727928257,0.1377325183212702,True,46,39
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2014,201,74,0.3681592039800995,0.5600012410161683,0.19184203703606884,True,41,26
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2015,176,79,0.44886363636363635,0.6048312873503223,0.15596765098668597,True,36,25
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2016,159,59,0.3710691823899371,0.7154370863634172,0.3443679039734801,True,32,27
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2017,173,31,0.1791907514450867,0.2586024108577398,0.07941165941265307,True,35,7
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2018,185,155,0.8378378378378378,0.9188707936389227,0.08103295580108483,True,37,36
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2019,132,36,0.2727272727272727,0.5151351010908561,0.24240782836358343,True,27,18
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2020,153,53,0.3464052287581699,0.42592257057150457,0.07951734181333464,True,31,14
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2021,160,60,0.375,0.5754555534732408,0.20045555347324084,True,32,19
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2022,152,105,0.6907894736842105,0.8646288454541465,0.17383937176993602,True,31,27
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2023,113,15,0.13274336283185842,0.35047333716759466,0.21772997433573624,True,23,6
g05_fixed_500_oxy50,full_kelp_domain,current_plus_trajectory,2024,134,33,0.2462686567164179,0.35774600032546555,0.11147734360904765,True,27,8
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2005,206,130,0.6310679611650486,0.7843876353380209,0.15331967417297232,True,42,36
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2006,184,25,0.1358695652173913,0.4744086422415663,0.338539077024175,True,37,15
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2007,223,67,0.3004484304932735,0.6091991311386626,0.3087507006453891,True,45,29
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2008,223,66,0.29596412556053814,0.5322978035429434,0.2363336779824053,True,45,28
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2009,224,101,0.45089285714285715,0.616154963674649,0.1652621065317918,True,45,26
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2010,225,120,0.5333333333333333,0.6819531946368009,0.1486198613034676,True,45,33
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2011,191,68,0.35602094240837695,0.5299897180377824,0.17396877562940544,True,39,20
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2012,201,41,0.20398009950248755,0.5187562600220876,0.3147761605196001,True,41,23
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2013,229,148,0.6462882096069869,0.7656548137438335,0.11936660413684663,True,46,39
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2014,201,74,0.3681592039800995,0.5548071881714858,0.18664798419138628,True,41,26
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2015,176,79,0.44886363636363635,0.637787083971634,0.18892344760799762,True,36,25
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2016,159,59,0.3710691823899371,0.6813064019548667,0.3102372195649296,True,32,25
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2017,173,31,0.1791907514450867,0.20771688337513072,0.028526131930044024,True,35,6
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2018,185,155,0.8378378378378378,0.8866036958784704,0.048765858040632604,True,37,35
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2019,132,36,0.2727272727272727,0.49422138336906185,0.22149411064178914,True,27,17
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2020,153,53,0.3464052287581699,0.37936584038038623,0.03296061162221631,True,31,11
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2021,160,60,0.375,0.5174301956480135,0.1424301956480135,True,32,19
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2022,152,105,0.6907894736842105,0.8051654730576131,0.11437599937340259,True,31,27
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2023,113,15,0.13274336283185842,0.24096866302238845,0.10822530019053003,True,23,4
g05_fixed_500_oxy50,oisst_matched_domain,current_only,2024,134,33,0.2462686567164179,0.3298505228198091,0.08358186610339119,True,27,9
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2005,206,130,0.6310679611650486,0.7825455344187531,0.15147757325370448,True,42,33
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2006,184,25,0.1358695652173913,0.6474362808047132,0.5115667155873218,True,37,17
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2007,223,67,0.3004484304932735,0.6104985815581987,0.3100501510649252,True,45,27
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2008,223,66,0.29596412556053814,0.5348534785780716,0.2388893530175335,True,45,29
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2009,224,101,0.45089285714285715,0.5626559992424505,0.11176314209959332,True,45,25
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2010,225,120,0.5333333333333333,0.6993896526600538,0.1660563193267205,True,45,33
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2011,191,68,0.35602094240837695,0.4784295894053683,0.12240864699699133,True,39,18
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2012,201,41,0.20398009950248755,0.5218442776885914,0.3178641781861039,True,41,21
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2013,229,148,0.6462882096069869,0.784020727928257,0.1377325183212702,True,46,39
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2014,201,74,0.3681592039800995,0.5600012410161683,0.19184203703606884,True,41,26
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2015,176,79,0.44886363636363635,0.6048312873503223,0.15596765098668597,True,36,25
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2016,159,59,0.3710691823899371,0.7154370863634172,0.3443679039734801,True,32,27
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2017,173,31,0.1791907514450867,0.2586024108577398,0.07941165941265307,True,35,7
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2018,185,155,0.8378378378378378,0.9188707936389227,0.08103295580108483,True,37,36
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2019,132,36,0.2727272727272727,0.5151351010908561,0.24240782836358343,True,27,18
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2020,153,53,0.3464052287581699,0.42592257057150457,0.07951734181333464,True,31,14
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2021,160,60,0.375,0.5754555534732408,0.20045555347324084,True,32,19
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2022,152,105,0.6907894736842105,0.8646288454541465,0.17383937176993602,True,31,27
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2023,113,15,0.13274336283185842,0.35047333716759466,0.21772997433573624,True,23,6
g05_fixed_500_oxy50,oisst_matched_domain,current_plus_trajectory,2024,134,33,0.2462686567164179,0.35774600032546555,0.11147734360904765,True,27,8
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2005,206,130,0.6310679611650486,0.7962510240662625,0.16518306290121387,True,42,37
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2006,184,25,0.1358695652173913,0.4502893237904283,0.314419758573037,True,37,12
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2007,223,67,0.3004484304932735,0.5748246218545068,0.27437619136123326,True,45,27
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2008,223,66,0.29596412556053814,0.48693053780721435,0.1909664122466762,True,45,28
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2009,224,101,0.45089285714285715,0.5143784206012068,0.0634855634583496,True,45,26
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2010,225,120,0.5333333333333333,0.6352865202178057,0.10195318688447241,True,45,27
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2011,191,68,0.35602094240837695,0.5179897928687394,0.1619688504603624,True,39,21
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2012,201,41,0.20398009950248755,0.4947950654588906,0.2908149659564031,True,41,20
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2013,229,148,0.6462882096069869,0.7448218160959925,0.09853360648900567,True,46,34
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2014,201,74,0.3681592039800995,0.5380349637063908,0.16987575972629132,True,41,26
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2015,176,79,0.44886363636363635,0.6881839195769361,0.2393202832132998,True,36,26
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2016,159,59,0.3710691823899371,0.6777054218179235,0.3066362394279864,True,32,25
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2017,173,31,0.1791907514450867,0.24970181501473254,0.07051106356964584,True,35,7
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2018,185,155,0.8378378378378378,0.9348116397772139,0.0969738019393761,True,37,37
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2019,132,36,0.2727272727272727,0.4818859390092296,0.2091586662819569,True,27,16
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2020,153,53,0.3464052287581699,0.4560135594204223,0.1096083306622524,True,31,13
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2021,160,60,0.375,0.5983477135970593,0.2233477135970593,True,32,22
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2022,152,105,0.6907894736842105,0.8121500654225962,0.12136059173838565,True,31,24
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2023,113,15,0.13274336283185842,0.34772594180472105,0.21498257897286263,True,23,6
g05_fixed_500_oxy50,oisst_matched_domain,trajectory_plus_oisst,2024,134,33,0.2462686567164179,0.357078637651865,0.11080998093544708,True,27,8
g05_fixed_500_oy50,full_kelp_domain,current_only,2005,211,126,0.5971563981042654,0.7480570831513911,0.15090068504712573,True,43,35
g05_fixed_500_oy50,full_kelp_domain,current_only,2006,185,28,0.15135135135135136,0.42126818585280296,0.2699168345014516,True,37,15
g05_fixed_500_oy50,full_kelp_domain,current_only,2007,224,70,0.3125,0.624194639378855,0.311694639378855,True,45,31
g05_fixed_500_oy50,full_kelp_domain,current_only,2008,227,72,0.31718061674008813,0.607496457784733,0.2903158410446449,True,46,32
g05_fixed_500_oy50,full_kelp_domain,current_only,2009,225,110,0.4888888888888889,0.6834493447751356,0.19456045588624676,True,45,31
g05_fixed_500_oy50,full_kelp_domain,current_only,2010,222,112,0.5045045045045045,0.6365853642089784,0.13208085970447392,True,45,30
g05_fixed_500_oy50,full_kelp_domain,current_only,2011,192,71,0.3697916666666667,0.5876751088052956,0.21788344213862892,True,39,24
g05_fixed_500_oy50,full_kelp_domain,current_only,2012,199,37,0.18592964824120603,0.5503239398348416,0.36439429159363557,True,40,20
g05_fixed_500_oy50,full_kelp_domain,current_only,2013,230,147,0.6391304347826087,0.7739548231726983,0.1348243883900896,True,46,37
g05_fixed_500_oy50,full_kelp_domain,current_only,2014,202,79,0.3910891089108911,0.626821368693919,0.23573225978302792,True,41,31
g05_fixed_500_oy50,full_kelp_domain,current_only,2015,171,83,0.4853801169590643,0.7054122193120547,0.22003210235299037,True,35,29
g05_fixed_500_oy50,full_kelp_domain,current_only,2016,155,56,0.36129032258064514,0.5609116973370477,0.19962137475640257,True,31,20
g05_fixed_500_oy50,full_kelp_domain,current_only,2017,174,26,0.14942528735632185,0.2173457308614288,0.06792044350510695,True,35,7
g05_fixed_500_oy50,full_kelp_domain,current_only,2018,188,148,0.7872340425531915,0.8558418650879167,0.0686078225347252,True,38,35
g05_fixed_500_oy50,full_kelp_domain,current_only,2019,134,38,0.2835820895522388,0.43902663344286474,0.15544454389062595,True,27,16
g05_fixed_500_oy50,full_kelp_domain,current_only,2020,154,54,0.35064935064935066,0.35916538948235294,0.008516038833002282,True,31,10
g05_fixed_500_oy50,full_kelp_domain,current_only,2021,154,52,0.33766233766233766,0.4567834703572748,0.11912113269493713,True,31,17
g05_fixed_500_oy50,full_kelp_domain,current_only,2022,148,105,0.7094594594594594,0.8353098071390928,0.12585034767963332,True,30,27
g05_fixed_500_oy50,full_kelp_domain,current_only,2023,112,13,0.11607142857142858,0.19591547246067442,0.07984404388924585,True,23,2
g05_fixed_500_oy50,full_kelp_domain,current_only,2024,129,28,0.21705426356589147,0.23242525556404486,0.015370991998153394,True,26,5
g05_fixed_500_oy50,full_kelp_domain,current_plus_trajectory,2005,211,126,0.5971563981042654,0.7473166826759847,0.15016028457171937,True,43,34
g05_fixed_500_oy50,full_kelp_domain,current_plus_trajectory,2006,185,28,0.15135135135135136,0.5036715897564611,0.35232023840510973,True,37,16
