domain,model_family,feature_set,protocol,year,n,events,prevalence,average_precision,ap_lift,estimable
full_oisst_domain,random_forest,trajectory_plus_oisst,expanding_window,2017,122,17,0.13934426229508196,0.21982706770453403,0.08048280540945207,True
full_oisst_domain,random_forest,trajectory_plus_oisst,expanding_window,2018,134,104,0.7761194029850746,0.8795396055923261,0.10342020260725149,True
full_oisst_domain,random_forest,trajectory_plus_oisst,expanding_window,2019,93,29,0.3118279569892473,0.6042766345495556,0.2924486775603083,True
full_oisst_domain,random_forest,trajectory_plus_oisst,expanding_window,2020,117,41,0.3504273504273504,0.5267975850201652,0.17637023459281476,True
full_oisst_domain,random_forest,trajectory_plus_oisst,expanding_window,2021,117,38,0.3247863247863248,0.5127449684997966,0.18795864371347176,True
full_oisst_domain,random_forest,trajectory_plus_oisst,expanding_window,2022,110,74,0.6727272727272727,0.7760240282230855,0.10329675549581274,True
full_oisst_domain,random_forest,trajectory_plus_oisst,expanding_window,2023,87,14,0.16091954022988506,0.356954566519713,0.19603502628982797,True
full_oisst_domain,random_forest,trajectory_plus_oisst,expanding_window,2024,102,17,0.16666666666666666,0.22240554589014816,0.0557388792234815,True
full_oisst_domain,xgboost,current_only,expanding_window,2005,144,89,0.6180555555555556,0.73057710220458,0.11252154664902447,True
full_oisst_domain,xgboost,current_only,expanding_window,2006,133,19,0.14285714285714285,0.40453125972632276,0.2616741168691799,True
full_oisst_domain,xgboost,current_only,expanding_window,2007,158,47,0.2974683544303797,0.5132264798377117,0.21575812540733202,True
full_oisst_domain,xgboost,current_only,expanding_window,2008,160,40,0.25,0.49494773406503867,0.24494773406503867,True
full_oisst_domain,xgboost,current_only,expanding_window,2009,160,79,0.49375,0.5895232665702779,0.09577326657027785,True
full_oisst_domain,xgboost,current_only,expanding_window,2010,158,77,0.4873417721518987,0.6362976576679011,0.14895588551600242,True
full_oisst_domain,xgboost,current_only,expanding_window,2011,141,51,0.3617021276595745,0.5502487498913898,0.18854662223181534,True
full_oisst_domain,xgboost,current_only,expanding_window,2012,144,26,0.18055555555555555,0.4573700778856664,0.27681452233011083,True
full_oisst_domain,xgboost,current_only,expanding_window,2013,159,97,0.610062893081761,0.7461413094075571,0.1360784163257961,True
full_oisst_domain,xgboost,current_only,expanding_window,2014,144,53,0.3680555555555556,0.5492906155717034,0.18123506001614786,True
full_oisst_domain,xgboost,current_only,expanding_window,2015,120,59,0.49166666666666664,0.7000696189231255,0.20840295225645883,True
full_oisst_domain,xgboost,current_only,expanding_window,2016,111,37,0.3333333333333333,0.5824380140109113,0.24910468067757802,True
full_oisst_domain,xgboost,current_only,expanding_window,2017,122,17,0.13934426229508196,0.18127172663386798,0.041927464338786025,True
full_oisst_domain,xgboost,current_only,expanding_window,2018,134,104,0.7761194029850746,0.880009757775217,0.1038903547901423,True
full_oisst_domain,xgboost,current_only,expanding_window,2019,93,29,0.3118279569892473,0.5881100733603404,0.27628211637109307,True
full_oisst_domain,xgboost,current_only,expanding_window,2020,117,41,0.3504273504273504,0.411876765106908,0.06144941467955761,True
full_oisst_domain,xgboost,current_only,expanding_window,2021,117,38,0.3247863247863248,0.4651169216272137,0.1403305968408889,True
full_oisst_domain,xgboost,current_only,expanding_window,2022,110,74,0.6727272727272727,0.8254374770893693,0.1527102043620966,True
full_oisst_domain,xgboost,current_only,expanding_window,2023,87,14,0.16091954022988506,0.2818842667528431,0.12096472652295806,True
full_oisst_domain,xgboost,current_only,expanding_window,2024,102,17,0.16666666666666666,0.18865659002305837,0.021989923356391716,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2005,144,89,0.6180555555555556,0.7341566103283249,0.11610105477276933,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2006,133,19,0.14285714285714285,0.4266266777198247,0.28376953486268186,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2007,158,47,0.2974683544303797,0.5570398425619156,0.2595714881315359,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2008,160,40,0.25,0.480236926829804,0.230236926829804,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2009,160,79,0.49375,0.6347757535813577,0.14102575358135772,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2010,158,77,0.4873417721518987,0.682747434060375,0.19540566190847625,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2011,141,51,0.3617021276595745,0.5299681020868713,0.1682659744272968,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2012,144,26,0.18055555555555555,0.40829544055065536,0.2277398849950998,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2013,159,97,0.610062893081761,0.7102031216787802,0.10014022859701921,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2014,144,53,0.3680555555555556,0.561699317955465,0.19364376239990944,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2015,120,59,0.49166666666666664,0.6761331121245954,0.18446644545792873,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2016,111,37,0.3333333333333333,0.6262076842849709,0.29287435095163755,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2017,122,17,0.13934426229508196,0.20329669501276357,0.06395243271768161,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2018,134,104,0.7761194029850746,0.8733757222359365,0.09725631925086187,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2019,93,29,0.3118279569892473,0.5570842178591935,0.24525626086994617,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2020,117,41,0.3504273504273504,0.4534700182815731,0.10304266785422267,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2021,117,38,0.3247863247863248,0.4737530497880734,0.14896672500174862,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2022,110,74,0.6727272727272727,0.8451573431769673,0.1724300704496946,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2023,87,14,0.16091954022988506,0.2602413612477592,0.09932182101787415,True
full_oisst_domain,xgboost,current_plus_trajectory,expanding_window,2024,102,17,0.16666666666666666,0.19575423096288028,0.02908756429621362,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2005,144,89,0.6180555555555556,0.798865816507571,0.18081026095201547,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2006,133,19,0.14285714285714285,0.3032601764276498,0.16040303357050695,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2007,158,47,0.2974683544303797,0.5787090815797389,0.28124072714935916,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2008,160,40,0.25,0.5220796486810273,0.2720796486810273,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2009,160,79,0.49375,0.6066476187819922,0.11289761878199223,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2010,158,77,0.4873417721518987,0.6024661789945686,0.11512440684266984,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2011,141,51,0.3617021276595745,0.6100478961385116,0.24834576847893713,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2012,144,26,0.18055555555555555,0.5516762553280992,0.3711206997725436,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2013,159,97,0.610062893081761,0.7651468630756987,0.1550839699939377,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2014,144,53,0.3680555555555556,0.48540161621254985,0.11734606065699427,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2015,120,59,0.49166666666666664,0.7349036229139875,0.24323695624732083,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2016,111,37,0.3333333333333333,0.5432245302687346,0.20989119693540131,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2017,122,17,0.13934426229508196,0.24449974095491603,0.10515547865983407,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2018,134,104,0.7761194029850746,0.8617178052854462,0.08559840230037152,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2019,93,29,0.3118279569892473,0.4484902875924938,0.1366623306032465,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2020,117,41,0.3504273504273504,0.480436328163097,0.1300089777357466,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2021,117,38,0.3247863247863248,0.5759446634681409,0.2511583386818161,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2022,110,74,0.6727272727272727,0.7453482379346257,0.07262096520735295,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2023,87,14,0.16091954022988506,0.3782047651335922,0.21728522490370714,True
full_oisst_domain,xgboost,trajectory_plus_oisst,expanding_window,2024,102,17,0.16666666666666666,0.21477558682432935,0.04810892015766269,True
upwelling_supported_domain,logistic,current_only,expanding_window,2005,89,53,0.5955056179775281,0.6989099653089184,0.10340434733139026,True
upwelling_supported_domain,logistic,current_only,expanding_window,2006,85,14,0.16470588235294117,0.5788498491735609,0.4141439668206197,True
upwelling_supported_domain,logistic,current_only,expanding_window,2007,101,31,0.3069306930693069,0.5106836533553334,0.20375296028602646,True
upwelling_supported_domain,logistic,current_only,expanding_window,2008,103,28,0.27184466019417475,0.5790773939627366,0.30723273376856186,True
upwelling_supported_domain,logistic,current_only,expanding_window,2009,103,44,0.42718446601941745,0.554179204832245,0.12699473881282758,True
upwelling_supported_domain,logistic,current_only,expanding_window,2010,102,61,0.5980392156862745,0.707668418593637,0.10962920290736256,True
upwelling_supported_domain,logistic,current_only,expanding_window,2011,96,30,0.3125,0.4613047120428684,0.14880471204286838,True
upwelling_supported_domain,logistic,current_only,expanding_window,2012,98,12,0.12244897959183673,0.5268177874535306,0.4043688078616938,True
upwelling_supported_domain,logistic,current_only,expanding_window,2013,107,88,0.822429906542056,0.8859886356403653,0.06355872909830929,True
upwelling_supported_domain,logistic,current_only,expanding_window,2014,87,32,0.367816091954023,0.5049362377043656,0.1371201457503426,True
upwelling_supported_domain,logistic,current_only,expanding_window,2015,72,22,0.3055555555555556,0.5401711780944687,0.2346156225389131,True
upwelling_supported_domain,logistic,current_only,expanding_window,2016,76,32,0.42105263157894735,0.7656008268619251,0.34454819528297775,True
upwelling_supported_domain,logistic,current_only,expanding_window,2017,80,13,0.1625,0.22374513869696372,0.061245138696963713,True
upwelling_supported_domain,logistic,current_only,expanding_window,2018,82,72,0.8780487804878049,0.9419430791310042,0.06389429864319929,True
upwelling_supported_domain,logistic,current_only,expanding_window,2019,57,8,0.14035087719298245,0.15702097387933575,0.016670096686353303,True
upwelling_supported_domain,logistic,current_only,expanding_window,2020,77,25,0.3246753246753247,0.372182022634675,0.04750669795935031,True
upwelling_supported_domain,logistic,current_only,expanding_window,2021,83,21,0.25301204819277107,0.3527253650941451,0.09971331690137403,True
upwelling_supported_domain,logistic,current_only,expanding_window,2022,77,61,0.7922077922077922,0.8881548253076126,0.09594703309982033,True
upwelling_supported_domain,logistic,current_only,expanding_window,2023,53,3,0.05660377358490566,0.21150097465886938,0.1548972010739637,True
upwelling_supported_domain,logistic,current_only,expanding_window,2024,70,11,0.15714285714285714,0.2065920825950055,0.04944922545214836,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2005,89,53,0.5955056179775281,0.6375512724308183,0.04204565445329023,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2006,85,14,0.16470588235294117,0.5966971605986663,0.43199127824572514,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2007,101,31,0.3069306930693069,0.511516610594844,0.20458591752553706,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2008,103,28,0.27184466019417475,0.633921741914739,0.3620770817205643,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2009,103,44,0.42718446601941745,0.48940606296003836,0.062221596940620905,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2010,102,61,0.5980392156862745,0.7073890457665115,0.10934983008023702,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2011,96,30,0.3125,0.3847437151159694,0.07224371511596939,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2012,98,12,0.12244897959183673,0.5554410458822223,0.43299206629038556,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2013,107,88,0.822429906542056,0.8589175719229188,0.03648766538086279,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2014,87,32,0.367816091954023,0.48023532929039003,0.11241923733636705,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2015,72,22,0.3055555555555556,0.5221079756194056,0.21655242006385,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2016,76,32,0.42105263157894735,0.7744830818800932,0.35343045030114584,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2017,80,13,0.1625,0.3161195190452197,0.15361951904521967,True
