domain,feature_set,feature_label,random_repeats,random_pooled_mean,random_pooled_p025,random_pooled_p975,expanding_pooled,random_minus_expanding_pooled,random_macro_within_year_mean,random_macro_within_year_p025,random_macro_within_year_p975,expanding_macro_within_year,random_minus_expanding_macro_within_year
full_oisst_domain,current_only,Current,20,0.18695977934506836,0.18570545739015423,0.18777521995636248,0.17937802902090394,0.007581750324164416,0.1760740740900586,0.17443669187485997,0.17732043568645023,0.17653421471286107,-0.00046014062280247403
full_oisst_domain,current_plus_trajectory,Current + trajectory,20,0.1999235814865869,0.19806956439272635,0.2014683581966246,0.18504564093487996,0.014877940551706936,0.20525719362955158,0.20317192266061992,0.20700567640709927,0.20042407543393503,0.004833118195616548
full_oisst_domain,trajectory_plus_oisst,Current + trajectory + OISST,20,0.19503722124727985,0.19276671381712823,0.19690796026849872,0.158205923541905,0.036831297705374855,0.1911236723179961,0.1880128119833632,0.19414332969435188,0.17791956075515838,0.013204111562837711
upwelling_supported_domain,current_only,Current,20,0.1762507443926537,0.17430715178624437,0.17749611309652166,0.16544400710863105,0.01080673728402265,0.1593712121722754,0.1563788893954979,0.16084559598434336,0.15937485855075334,-3.6463784779394715e-06
upwelling_supported_domain,current_plus_trajectory,Current + trajectory,20,0.18231934146095946,0.18013788844281298,0.18424805281364603,0.15823225339279035,0.024087088068169116,0.188770778479516,0.18401447802464965,0.19792932574393152,0.17080012251051221,0.017970655969003796
upwelling_supported_domain,trajectory_plus_oisst,Current + trajectory + OISST,20,0.1801564767730639,0.17497779158738552,0.18398241918268388,0.1310410443070441,0.04911543246601979,0.18506090666629138,0.1807931348474647,0.18964952046313782,0.16212066752832938,0.022940239137962004
upwelling_supported_domain,trajectory_plus_oisst_cuti_beuti,Current + trajectory + OISST + CUTI/BEUTI,20,0.19112965905225776,0.18632358392282194,0.1946160402550999,0.11896689434612306,0.0721627647061347,0.17616879649184075,0.16945904072527448,0.1813959516580243,0.15903521639198726,0.017133580099853496
