protocol,repeat,domain,model_family,feature_set,n,events,prevalence,pooled_ap,pooled_ap_lift,macro_within_year_ap_lift,estimable_years,brier,log_loss
random_cell_year_cv,5,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5733964416002788,0.18778052729270422,0.17636052984830147,20,0.21539024893770156,0.6263120074831704
random_cell_year_cv,5,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5860414229946728,0.2004255086870982,0.2056188879883126,20,0.21043192574061012,0.6126496448268784
random_cell_year_cv,5,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5817655545263116,0.19614964021873704,0.1937775753717085,20,0.20963689298413601,0.6106138852552622
random_cell_year_cv,6,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5716561242508997,0.18604020994332515,0.17487227642186695,20,0.2156388413240913,0.6271652287815892
random_cell_year_cv,6,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.585982337256854,0.20036642294927942,0.20452965417010752,20,0.21032018569252853,0.6127865652587734
random_cell_year_cv,6,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5821571805276948,0.19654126622012025,0.19282147378666717,20,0.20924193754676884,0.6100537764513317
random_cell_year_cv,7,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.573385268260612,0.1877693539530374,0.1764320081821517,20,0.2153994506473957,0.6264082533817957
random_cell_year_cv,7,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5864282479773928,0.2008123336698182,0.20702322834466536,20,0.21038169249455296,0.6126801301473822
random_cell_year_cv,7,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5818892670433717,0.19627335273579716,0.1944742502719816,20,0.20954692438342357,0.6104640758569757
random_cell_year_cv,8,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5728386618802696,0.18722274757269497,0.17656954482215076,20,0.21542501020437033,0.6266243588661682
random_cell_year_cv,8,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5862945843924094,0.20067867008483486,0.20536197776412374,20,0.2101762122700747,0.6123507970333998
random_cell_year_cv,8,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5815633305800807,0.19594741627250611,0.19134933816742813,20,0.20935472251806736,0.6102700340124366
random_cell_year_cv,9,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.572336676629116,0.18672076232154144,0.17624955006758364,20,0.21552378014276083,0.6267171366013696
random_cell_year_cv,9,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5852593318225481,0.1996434175149735,0.20383799642418907,20,0.21062563251710775,0.6131358297411638
random_cell_year_cv,9,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5802826829732354,0.1946667686656608,0.19225414462815474,20,0.20975701586184842,0.6108209807793232
random_cell_year_cv,10,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5723299476788151,0.18671403337124048,0.17646895596890294,20,0.21557686220897085,0.6268085592076922
random_cell_year_cv,10,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5853105448406832,0.19969463053310865,0.20462877614322386,20,0.2104806062096342,0.6127890204117812
random_cell_year_cv,10,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5807150955351843,0.19509918122760972,0.19068076258178346,20,0.20968027355288812,0.6106116816805929
random_cell_year_cv,11,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5731284517740092,0.1875125374664346,0.1762844025083469,20,0.21543097772279032,0.6264331266496472
random_cell_year_cv,11,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5870208681630005,0.2014049538554259,0.20650971827607806,20,0.21012691956596152,0.6119121019910405
random_cell_year_cv,11,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.582855645381749,0.19723973107417447,0.1914318633324609,20,0.20922325730365243,0.6095350443309473
random_cell_year_cv,12,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5724679025514962,0.18685198824392157,0.17539635486283428,20,0.21547958489893476,0.6266501084811701
random_cell_year_cv,12,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5852087143783393,0.19959280007076474,0.20375293706564085,20,0.21037269757309868,0.6126577390654736
random_cell_year_cv,12,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5808854592919572,0.19526954498438265,0.18964033610071798,20,0.20969560230493692,0.6108451049526817
random_cell_year_cv,13,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5710339129524117,0.1854179986448371,0.17709482742094948,20,0.21579308344390846,0.627752121798151
random_cell_year_cv,13,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5841770335867598,0.19856111927918518,0.20540511833626995,20,0.2107398794684411,0.6137189661951066
random_cell_year_cv,13,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5791202772087786,0.19350436290120399,0.18988847855179086,20,0.2099708838110384,0.611764490233903
random_cell_year_cv,14,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5726282970312759,0.18701238272370135,0.17632504689611936,20,0.21548803950554413,0.6267008965442226
random_cell_year_cv,14,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5850449394823283,0.1994290251747537,0.20595469434890007,20,0.21058785253248782,0.612875904885002
random_cell_year_cv,14,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5784595404622843,0.19284362615470974,0.19040590964571086,20,0.2101573548481649,0.6116874306249349
random_cell_year_cv,15,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5721880603449312,0.1865721460373566,0.17548644711170583,20,0.21555127368080412,0.6268591325978349
random_cell_year_cv,15,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5871416383367123,0.2015257240291377,0.20698627689715782,20,0.21019608546563276,0.6121589436497378
random_cell_year_cv,15,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5816674307409968,0.19605151643342222,0.1935233979651256,20,0.20961658708656494,0.6104884526159065
random_cell_year_cv,16,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5728198137429028,0.18720389943532822,0.1755128921842021,20,0.2154057346369611,0.6264747039746321
random_cell_year_cv,16,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.585491188510786,0.19987527420321138,0.20597996788902267,20,0.21031511157137253,0.6126004566562469
random_cell_year_cv,16,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5807112139992293,0.19509529969165473,0.19154209555313828,20,0.20950740630914935,0.6104860448209045
random_cell_year_cv,17,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5730955661196319,0.18747965181205728,0.1762299933150534,20,0.21541454637257335,0.6264370504182158
random_cell_year_cv,17,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5849259966502076,0.19931008234263303,0.2054961327498936,20,0.21058648049273812,0.6129362667290192
random_cell_year_cv,17,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5795510926592626,0.19393517835168805,0.1894005883256778,20,0.21005250095094333,0.6113502879592898
random_cell_year_cv,18,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5730661832784989,0.18745026897092432,0.17579157141072163,20,0.21541304487841398,0.6263892543168256
random_cell_year_cv,18,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.584973085312173,0.19935717100459838,0.2040731219259008,20,0.2104277451354232,0.6126523108168822
random_cell_year_cv,18,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5786338793999535,0.1930179650923789,0.1877956528453965,20,0.21015813378018772,0.6117293150804936
random_cell_year_cv,19,full_oisst_domain,logistic,current_only,2614,1008,0.3856159143075746,0.5725793595959132,0.18696344528833864,0.1760594669902457,20,0.21544473766402358,0.626535387426239
random_cell_year_cv,19,full_oisst_domain,logistic,current_plus_trajectory,2614,1008,0.3856159143075746,0.5865651327325414,0.20094921842496682,0.20570101259298315,20,0.2102163516835453,0.6121987743282028
random_cell_year_cv,19,full_oisst_domain,logistic,trajectory_plus_oisst,2614,1008,0.3856159143075746,0.5812610386625287,0.19564512435495407,0.19199333792533577,20,0.20953316093146404,0.6102674117161211
random_cell_year_cv,0,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5626658500208707,0.1733843423648047,0.16102913706094585,20,0.21762271137614606,0.6302945463744047
random_cell_year_cv,0,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5701874499954861,0.18090594233942014,0.1896090872234868,20,0.21432418395464542,0.6210749626693676
random_cell_year_cv,0,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5700178173860495,0.18073630972998356,0.1831028350346488,20,0.21297752170738238,0.6176901544933545
random_cell_year_cv,0,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5804455412192209,0.19116403356315492,0.17772426683780435,20,0.2106328314658047,0.6124671360216382
random_cell_year_cv,1,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5647970773328163,0.1755155696767503,0.15549344651177163,20,0.21753146666838755,0.6301057202317984
random_cell_year_cv,1,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5717512021476845,0.18246969449161854,0.19639185719577576,20,0.21430250265404907,0.6214427119060166
random_cell_year_cv,1,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5683155953372202,0.17903408768115425,0.18212358888967348,20,0.21348500930138717,0.6191974580749451
random_cell_year_cv,1,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5802847015052268,0.19100319384916087,0.1738455508844813,20,0.21107365789344731,0.613943481979997
random_cell_year_cv,2,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5657013238582251,0.17641981620215919,0.15892418113643678,20,0.2173100979845588,0.6292682189614127
