scope,model_family,outcome,outcome_label,axis,axis_label,n,cells,years,events,axis_mean,axis_sd,estimate_per_sd,standard_error,ci_low,ci_high,t_statistic,degrees_freedom,p_value,cell_clusters,year_clusters,q_value,ci_excludes_zero,supported_bh
primary_7p2km,random_forest,trajectory_false_positive,False-positive probability,kelp_species_contrast,Bull-vs-giant kelp contrast,273,50,17,0,-1.0208752096319194,1.8311441992772501,0.01176536805651024,0.01929565347324729,-0.029139589993363697,0.052670326106384176,0.6097418816534245,16,0.5505947192990182,50,17,0.949916662924814,False,False
primary_7p2km,random_forest,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),grazing_log1p,Urchin grazing pressure,424,52,17,151,3.042650800523827,2.4806707192087316,-2.0176144913938856,1.0710245572626471,-4.288085125931069,0.2528561431432981,-1.8838172082165492,16,0.07789454075582036,52,17,0.31157816302328145,False,False
primary_7p2km,random_forest,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),rock_probability,Rock probability,424,52,17,151,0.6284210003183963,0.1780065536780605,-0.42757242248720123,0.8072643514568799,-2.13889639901305,1.2837515540386477,-0.5296560187695096,16,0.6036229574694219,52,17,0.6036229574694219,False,False
primary_7p2km,random_forest,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),depth_m,Depth,424,52,17,151,11.105097517007076,2.4904692216995223,-0.6614292128185276,0.863843273999414,-2.4926951470665233,1.1698367214294683,-0.7656819619098827,16,0.45501328988556866,52,17,0.6036229574694219,False,False
primary_7p2km,random_forest,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,424,52,17,151,-1.0425781106455323,1.8791390467851712,-0.7368763442233537,1.007571596663204,-2.8728327113345005,1.3990800228877929,-0.7313389407399757,16,0.47514759231794224,52,17,0.6036229574694219,False,False
primary_7p2km,random_forest,oisst_brier_gain,OISST Brier-score improvement,grazing_log1p,Urchin grazing pressure,424,52,17,151,3.042650800523827,2.4806707192087316,-0.0023726593670984368,0.003699546373835699,-0.010215347329707511,0.005470028595510638,-0.6413379175021552,16,0.5303837616740031,52,17,0.6970032236587724,False,False
primary_7p2km,random_forest,oisst_brier_gain,OISST Brier-score improvement,rock_probability,Rock probability,424,52,17,151,0.6284210003183963,0.1780065536780605,-0.007510577154390156,0.008040880210199471,-0.02455648172239533,0.009535327413615019,-0.9340491287089875,16,0.364161765600371,52,17,0.6970032236587724,False,False
primary_7p2km,random_forest,oisst_brier_gain,OISST Brier-score improvement,depth_m,Depth,424,52,17,151,11.105097517007076,2.4904692216995223,-0.00489428062800183,0.003998346690386471,-0.013370396965075875,0.0035818357090722144,-1.2240761011969075,16,0.23864314433192751,52,17,0.6970032236587724,False,False
primary_7p2km,random_forest,oisst_brier_gain,OISST Brier-score improvement,kelp_species_contrast,Bull-vs-giant kelp contrast,424,52,17,151,-1.0425781106455323,1.8791390467851712,-0.0018693194069334222,0.004715026667598699,-0.011864729425545438,0.008126090611678594,-0.39645998606524147,16,0.6970032236587724,52,17,0.6970032236587724,False,False
primary_7p2km,xgboost,trajectory_rank_quality_pp,Trajectory rank quality (pp),grazing_log1p,Urchin grazing pressure,424,52,17,151,3.042650800523827,2.4806707192087316,-0.7300466852341398,2.0442394465980374,-5.063640720954444,3.603547350486165,-0.35712386161467624,16,0.7256657470695429,52,17,0.8502133765559464,False,False
