target_definition,target_column,feature_family,model,learning_strategy,sampling_ratio,hard_negative_rule,precision_floor,threshold,selection_split,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,selected_threshold,selected_for_precision_floor,precision_floor_fallback_used
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.200000,validation,0.663439,0.850437,0.853659,0.437500,0.578512,0.717213,6,45,35,114,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.250000,validation,0.663439,0.850437,0.804878,0.559322,0.660000,0.739910,8,26,33,133,0.250000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.300000,validation,0.663439,0.850437,0.731707,0.600000,0.659341,0.700935,11,20,30,139,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.400000,validation,0.663439,0.850437,0.634146,0.650000,0.641975,0.637255,15,14,26,145,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.500000,validation,0.663439,0.850437,0.487805,0.666667,0.563380,0.515464,21,10,20,149,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.050000,validation,0.663439,0.850437,0.975610,0.264901,0.416667,0.634921,1,111,40,48,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.100000,validation,0.663439,0.850437,0.853659,0.291667,0.434783,0.616197,6,85,35,74,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.150000,validation,0.663439,0.850437,0.853659,0.364583,0.510949,0.673077,6,61,35,98,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.200000,validation,0.663439,0.850437,0.853659,0.437500,0.578512,0.717213,6,45,35,114,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.250000,validation,0.663439,0.850437,0.804878,0.559322,0.660000,0.739910,8,26,33,133,0.250000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.300000,validation,0.663439,0.850437,0.731707,0.600000,0.659341,0.700935,11,20,30,139,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.400000,validation,0.663439,0.850437,0.634146,0.650000,0.641975,0.637255,15,14,26,145,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.500000,validation,0.663439,0.850437,0.487805,0.666667,0.563380,0.515464,21,10,20,149,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.050000,validation,0.663439,0.850437,0.975610,0.264901,0.416667,0.634921,1,111,40,48,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.100000,validation,0.663439,0.850437,0.853659,0.291667,0.434783,0.616197,6,85,35,74,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.150000,validation,0.663439,0.850437,0.853659,0.364583,0.510949,0.673077,6,61,35,98,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.200000,validation,0.663439,0.850437,0.853659,0.437500,0.578512,0.717213,6,45,35,114,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.250000,validation,0.663439,0.850437,0.804878,0.559322,0.660000,0.739910,8,26,33,133,0.250000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.300000,validation,0.663439,0.850437,0.731707,0.600000,0.659341,0.700935,11,20,30,139,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.400000,validation,0.663439,0.850437,0.634146,0.650000,0.641975,0.637255,15,14,26,145,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Logistic Regression,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.500000,validation,0.663439,0.850437,0.487805,0.666667,0.563380,0.515464,21,10,20,149,0.250000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.050000,validation,0.503169,0.851051,1.000000,0.376147,0.546667,0.750916,0,68,41,91,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.100000,validation,0.503169,0.851051,0.975610,0.404040,0.571429,0.760456,1,59,40,100,0.100000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.150000,validation,0.503169,0.851051,0.902439,0.440476,0.592000,0.745968,4,47,37,112,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.200000,validation,0.503169,0.851051,0.853659,0.466667,0.603448,0.732218,6,40,35,119,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.250000,validation,0.503169,0.851051,0.780488,0.470588,0.587156,0.689655,9,36,32,123,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.300000,validation,0.503169,0.851051,0.731707,0.454545,0.560748,0.652174,11,36,30,123,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.400000,validation,0.503169,0.851051,0.536585,0.478261,0.505747,0.523810,19,24,22,135,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.500000,validation,0.503169,0.851051,0.365854,0.555556,0.441176,0.392670,26,12,15,147,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.050000,validation,0.503169,0.851051,1.000000,0.376147,0.546667,0.750916,0,68,41,91,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.100000,validation,0.503169,0.851051,0.975610,0.404040,0.571429,0.760456,1,59,40,100,0.100000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.150000,validation,0.503169,0.851051,0.902439,0.440476,0.592000,0.745968,4,47,37,112,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.200000,validation,0.503169,0.851051,0.853659,0.466667,0.603448,0.732218,6,40,35,119,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.250000,validation,0.503169,0.851051,0.780488,0.470588,0.587156,0.689655,9,36,32,123,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.300000,validation,0.503169,0.851051,0.731707,0.454545,0.560748,0.652174,11,36,30,123,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.400000,validation,0.503169,0.851051,0.536585,0.478261,0.505747,0.523810,19,24,22,135,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.500000,validation,0.503169,0.851051,0.365854,0.555556,0.441176,0.392670,26,12,15,147,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.050000,validation,0.503169,0.851051,1.000000,0.376147,0.546667,0.750916,0,68,41,91,0.500000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.100000,validation,0.503169,0.851051,0.975610,0.404040,0.571429,0.760456,1,59,40,100,0.500000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.150000,validation,0.503169,0.851051,0.902439,0.440476,0.592000,0.745968,4,47,37,112,0.500000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.200000,validation,0.503169,0.851051,0.853659,0.466667,0.603448,0.732218,6,40,35,119,0.500000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.250000,validation,0.503169,0.851051,0.780488,0.470588,0.587156,0.689655,9,36,32,123,0.500000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.300000,validation,0.503169,0.851051,0.731707,0.454545,0.560748,0.652174,11,36,30,123,0.500000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.400000,validation,0.503169,0.851051,0.536585,0.478261,0.505747,0.523810,19,24,22,135,0.500000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,Random Forest,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.500000,validation,0.503169,0.851051,0.365854,0.555556,0.441176,0.392670,26,12,15,147,0.500000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.050000,validation,0.573070,0.874827,1.000000,0.369369,0.539474,0.745455,0,70,41,89,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.100000,validation,0.573070,0.874827,0.975610,0.384615,0.551724,0.746269,1,64,40,95,0.100000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.150000,validation,0.573070,0.874827,0.853659,0.416667,0.560000,0.705645,6,49,35,110,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.200000,validation,0.573070,0.874827,0.829268,0.430380,0.566667,0.699588,7,45,34,114,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.250000,validation,0.573070,0.874827,0.829268,0.472222,0.601770,0.720339,7,38,34,121,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.300000,validation,0.573070,0.874827,0.804878,0.559322,0.660000,0.739910,8,26,33,133,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.400000,validation,0.573070,0.874827,0.560976,0.589744,0.575000,0.566502,18,16,23,143,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.500000,validation,0.573070,0.874827,0.365854,0.600000,0.454545,0.396825,26,10,15,149,0.100000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.050000,validation,0.573070,0.874827,1.000000,0.369369,0.539474,0.745455,0,70,41,89,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.100000,validation,0.573070,0.874827,0.975610,0.384615,0.551724,0.746269,1,64,40,95,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.150000,validation,0.573070,0.874827,0.853659,0.416667,0.560000,0.705645,6,49,35,110,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.200000,validation,0.573070,0.874827,0.829268,0.430380,0.566667,0.699588,7,45,34,114,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.250000,validation,0.573070,0.874827,0.829268,0.472222,0.601770,0.720339,7,38,34,121,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.300000,validation,0.573070,0.874827,0.804878,0.559322,0.660000,0.739910,8,26,33,133,0.300000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.400000,validation,0.573070,0.874827,0.560976,0.589744,0.575000,0.566502,18,16,23,143,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.500000,validation,0.573070,0.874827,0.365854,0.600000,0.454545,0.396825,26,10,15,149,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.050000,validation,0.573070,0.874827,1.000000,0.369369,0.539474,0.745455,0,70,41,89,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.100000,validation,0.573070,0.874827,0.975610,0.384615,0.551724,0.746269,1,64,40,95,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.150000,validation,0.573070,0.874827,0.853659,0.416667,0.560000,0.705645,6,49,35,110,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.200000,validation,0.573070,0.874827,0.829268,0.430380,0.566667,0.699588,7,45,34,114,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.250000,validation,0.573070,0.874827,0.829268,0.472222,0.601770,0.720339,7,38,34,121,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.300000,validation,0.573070,0.874827,0.804878,0.559322,0.660000,0.739910,8,26,33,133,0.300000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.400000,validation,0.573070,0.874827,0.560976,0.589744,0.575000,0.566502,18,16,23,143,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,XGBoost,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.500000,validation,0.573070,0.874827,0.365854,0.600000,0.454545,0.396825,26,10,15,149,0.300000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.050000,validation,0.552966,0.857647,1.000000,0.369369,0.539474,0.745455,0,70,41,89,0.050000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.100000,validation,0.552966,0.857647,0.926829,0.387755,0.546763,0.725191,3,60,38,99,0.050000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.150000,validation,0.552966,0.857647,0.878049,0.428571,0.576000,0.725806,5,48,36,111,0.050000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.200000,validation,0.552966,0.857647,0.829268,0.465753,0.596491,0.717300,7,39,34,120,0.050000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.250000,validation,0.552966,0.857647,0.731707,0.461538,0.566038,0.655022,11,35,30,124,0.050000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.300000,validation,0.552966,0.857647,0.682927,0.474576,0.560000,0.627803,13,31,28,128,0.050000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.400000,validation,0.552966,0.857647,0.560976,0.511111,0.534884,0.550239,18,22,23,137,0.050000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.300000,0.500000,validation,0.552966,0.857647,0.487805,0.606061,0.540541,0.507614,21,13,20,146,0.050000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.050000,validation,0.552966,0.857647,1.000000,0.369369,0.539474,0.745455,0,70,41,89,0.150000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.100000,validation,0.552966,0.857647,0.926829,0.387755,0.546763,0.725191,3,60,38,99,0.150000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.150000,validation,0.552966,0.857647,0.878049,0.428571,0.576000,0.725806,5,48,36,111,0.150000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.200000,validation,0.552966,0.857647,0.829268,0.465753,0.596491,0.717300,7,39,34,120,0.150000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.250000,validation,0.552966,0.857647,0.731707,0.461538,0.566038,0.655022,11,35,30,124,0.150000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.300000,validation,0.552966,0.857647,0.682927,0.474576,0.560000,0.627803,13,31,28,128,0.150000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.400000,validation,0.552966,0.857647,0.560976,0.511111,0.534884,0.550239,18,22,23,137,0.150000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.400000,0.500000,validation,0.552966,0.857647,0.487805,0.606061,0.540541,0.507614,21,13,20,146,0.150000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.050000,validation,0.552966,0.857647,1.000000,0.369369,0.539474,0.745455,0,70,41,89,0.400000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.100000,validation,0.552966,0.857647,0.926829,0.387755,0.546763,0.725191,3,60,38,99,0.400000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.150000,validation,0.552966,0.857647,0.878049,0.428571,0.576000,0.725806,5,48,36,111,0.400000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.200000,validation,0.552966,0.857647,0.829268,0.465753,0.596491,0.717300,7,39,34,120,0.400000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.250000,validation,0.552966,0.857647,0.731707,0.461538,0.566038,0.655022,11,35,30,124,0.400000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.300000,validation,0.552966,0.857647,0.682927,0.474576,0.560000,0.627803,13,31,28,128,0.400000,False,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.400000,validation,0.552966,0.857647,0.560976,0.511111,0.534884,0.550239,18,22,23,137,0.400000,True,False
actionable_drop,actionable_decline_drop_next,canopy_trajectory,LightGBM,hard_negative_threshold_tuned,2.544304,hard_negative_any,0.500000,0.500000,validation,0.552966,0.857647,0.487805,0.606061,0.540541,0.507614,21,13,20,146,0.400000,False,False
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.300000,0.050000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,True,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.300000,0.100000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.300000,0.150000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.300000,0.200000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.300000,0.250000,validation,0.244811,0.564887,0.975610,0.205128,0.338983,0.557103,1,155,40,4,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.300000,0.300000,validation,0.244811,0.564887,0.975610,0.208333,0.343348,0.561798,1,152,40,7,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.300000,0.400000,validation,0.244811,0.564887,0.926829,0.208791,0.340807,0.549133,3,144,38,15,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.300000,0.500000,validation,0.244811,0.564887,0.804878,0.248120,0.379310,0.555556,8,100,33,59,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.400000,0.050000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,True,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.400000,0.100000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.400000,0.150000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.400000,0.200000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.400000,0.250000,validation,0.244811,0.564887,0.975610,0.205128,0.338983,0.557103,1,155,40,4,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.400000,0.300000,validation,0.244811,0.564887,0.975610,0.208333,0.343348,0.561798,1,152,40,7,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.400000,0.400000,validation,0.244811,0.564887,0.926829,0.208791,0.340807,0.549133,3,144,38,15,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.400000,0.500000,validation,0.244811,0.564887,0.804878,0.248120,0.379310,0.555556,8,100,33,59,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.500000,0.050000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,True,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.500000,0.100000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.500000,0.150000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.500000,0.200000,validation,0.244811,0.564887,1.000000,0.205000,0.340249,0.563187,0,159,41,0,0.050000,False,True
actionable_drop,actionable_decline_drop_next,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,2.544304,not_applicable,0.500000,0.250000,validation,0.244811,0.564887,0.975610,0.205128,0.338983,0.557103,1,155,40,4,0.050000,False,True
