model_group,model_name,target_definition,target,evaluation_subgroup,pr_auc,recall,precision,f1,balanced_accuracy,false_negatives,false_positives,true_positives,true_negatives,n_test,n_positive_events,event_prevalence
repo_ml_refit,oisst_only / SVM,A_original_decline_state,decline_event_next,current_canopy_gt_0_05,0.4299014965421025,0.0,0.0,0.0,0.5,45,0.0,0,48.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / Random Forest,A_original_decline_state,decline_event_next,current_canopy_gt_0_05,0.41392234256366867,0.15555555555555556,0.35,0.2153846153846154,0.4423611111111111,38,13.0,7,35.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / XGBoost,A_original_decline_state,decline_event_next,current_canopy_gt_0_05,0.41780827419976485,0.2222222222222222,0.38461538461538464,0.28169014084507044,0.4444444444444444,35,16.0,10,32.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / LightGBM,A_original_decline_state,decline_event_next,current_canopy_gt_0_05,0.41949750024030197,0.2222222222222222,0.30303030303030304,0.2564102564102564,0.3715277777777778,35,23.0,10,25.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / Logistic Regression,A_original_decline_state,decline_event_next,current_canopy_gt_0_05,0.4972518812042656,0.3333333333333333,0.5,0.4,0.5104166666666666,30,15.0,15,33.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / SVM,A_original_decline_state,decline_event_next,current_canopy_gt_0_05,0.5326097796023883,0.0,0.0,0.0,0.5,45,0.0,0,48.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / Random Forest,A_original_decline_state,decline_event_next,current_canopy_gt_0_05,0.4221406715952253,0.022222222222222223,0.25,0.04081632653061224,0.4798611111111111,44,3.0,1,45.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / XGBoost,A_original_decline_state,decline_event_next,current_canopy_gt_0_05,0.47809548544867697,0.26666666666666666,0.41379310344827586,0.32432432432432434,0.45625000000000004,33,17.0,12,31.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / LightGBM,A_original_decline_state,decline_event_next,current_canopy_gt_0_05,0.46104448813894583,0.2222222222222222,0.47619047619047616,0.30303030303030304,0.4965277777777778,35,11.0,10,37.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / Logistic Regression,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.4586574717519959,0.4666666666666667,0.3684210526315789,0.4117647058823529,0.5568627450980392,8,12.0,7,22.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / SVM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.46077471574166795,0.0,0.0,0.0,0.5,15,0.0,0,34.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / Random Forest,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.5313855099656448,0.26666666666666666,0.5,0.34782608695652173,0.5745098039215686,11,4.0,4,30.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / XGBoost,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.38207987174235386,0.26666666666666666,0.3333333333333333,0.2962962962962963,0.5156862745098039,11,8.0,4,26.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / LightGBM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.35732685630474537,0.2,0.3333333333333333,0.25,0.5117647058823529,12,6.0,3,28.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / Logistic Regression,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.33540416909982124,0.0,0.0,0.0,0.4117647058823529,15,6.0,0,28.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / SVM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.21811974790631727,0.0,0.0,0.0,0.5,15,0.0,0,34.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / Random Forest,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.21483473539363263,0.0,0.0,0.0,0.38235294117647056,15,8.0,0,26.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / XGBoost,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.20829392725823814,0.0,0.0,0.0,0.27941176470588236,15,15.0,0,19.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / LightGBM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.20216472263169732,0.0,0.0,0.0,0.38235294117647056,15,8.0,0,26.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / Logistic Regression,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.32410271902243204,0.06666666666666667,0.125,0.08695652173913043,0.43039215686274507,14,7.0,1,27.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / SVM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.5165830174649281,0.06666666666666667,1.0,0.125,0.5333333333333333,14,0.0,1,34.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / Random Forest,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.2225137363279237,0.0,0.0,0.0,0.4117647058823529,15,6.0,0,28.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / XGBoost,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.24607733406100807,0.06666666666666667,0.125,0.08695652173913043,0.43039215686274507,14,7.0,1,27.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / LightGBM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p50,0.24341721581530026,0.0,0.0,0.0,0.45588235294117646,15,3.0,0,31.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / Logistic Regression,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.5637755102040816,0.8571428571428571,0.5,0.631578947368421,0.7706766917293233,1,6.0,6,13.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / SVM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.4810457516339869,0.0,0.0,0.0,0.5,7,0.0,0,19.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / Random Forest,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.4328385899814471,0.2857142857142857,0.5,0.36363636363636365,0.5902255639097744,5,2.0,2,17.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / XGBoost,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.6034521034521034,0.2857142857142857,0.5,0.36363636363636365,0.5902255639097744,5,2.0,2,17.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / LightGBM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.5302626313683367,0.14285714285714285,1.0,0.25,0.5714285714285714,6,0.0,1,19.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / Logistic Regression,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.3062297179944239,0.0,0.0,0.0,0.39473684210526316,7,4.0,0,15.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / SVM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.3547619047619048,0.0,0.0,0.0,0.5,7,0.0,0,19.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / Random Forest,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.29239869860987877,0.0,0.0,0.0,0.3684210526315789,7,5.0,0,14.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / XGBoost,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.2502061430632859,0.0,0.0,0.0,0.3684210526315789,7,5.0,0,14.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / LightGBM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.2346434267486899,0.0,0.0,0.0,0.42105263157894735,7,3.0,0,16.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / Logistic Regression,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.3669159343072387,0.14285714285714285,0.16666666666666666,0.15384615384615385,0.4398496240601504,6,5.0,1,14.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / SVM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.6394859109144824,0.0,0.0,0.0,0.5,7,0.0,0,19.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / Random Forest,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.40810411120970125,0.0,0.0,0.0,0.47368421052631576,7,1.0,0,18.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / XGBoost,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.42918280549859494,0.0,0.0,0.0,0.5,7,0.0,0,19.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / LightGBM,A_original_decline_state,decline_event_next,current_canopy_ge_historical_p75,0.2961065849264607,0.0,0.0,0.0,0.47368421052631576,7,1.0,0,18.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.5113625279185817,0.26666666666666666,0.4444444444444444,0.3333333333333333,0.4770833333333333,33,15.0,12,33.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.5449207328327619,0.0,0.0,0.0,0.5,45,0.0,0,48.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.6334350794537679,0.4,0.6,0.48,0.575,27,12.0,18,36.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.5767853367081317,0.3111111111111111,0.6086956521739131,0.4117647058823529,0.5618055555555556,31,9.0,14,39.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.5662941159388064,0.2222222222222222,0.5555555555555556,0.31746031746031744,0.5277777777777778,35,8.0,10,40.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.5478006976966443,0.2222222222222222,0.5,0.3076923076923077,0.5069444444444444,35,10.0,10,38.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.4299014965421025,0.0,0.0,0.0,0.5,45,0.0,0,48.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.41392234256366867,0.15555555555555556,0.35,0.2153846153846154,0.4423611111111111,38,13.0,7,35.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.41780827419976485,0.2222222222222222,0.38461538461538464,0.28169014084507044,0.4444444444444444,35,16.0,10,32.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.41949750024030197,0.2222222222222222,0.30303030303030304,0.2564102564102564,0.3715277777777778,35,23.0,10,25.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.4972518812042656,0.3333333333333333,0.5,0.4,0.5104166666666666,30,15.0,15,33.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.5326097796023883,0.0,0.0,0.0,0.5,45,0.0,0,48.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.4221406715952253,0.022222222222222223,0.25,0.04081632653061224,0.4798611111111111,44,3.0,1,45.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.47809548544867697,0.26666666666666666,0.41379310344827586,0.32432432432432434,0.45625000000000004,33,17.0,12,31.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,full_sample,0.46104448813894583,0.2222222222222222,0.47619047619047616,0.30303030303030304,0.4965277777777778,35,11.0,10,37.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5113625279185817,0.26666666666666666,0.4444444444444444,0.3333333333333333,0.4770833333333333,33,15.0,12,33.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5449207328327619,0.0,0.0,0.0,0.5,45,0.0,0,48.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.6334350794537679,0.4,0.6,0.48,0.575,27,12.0,18,36.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5767853367081317,0.3111111111111111,0.6086956521739131,0.4117647058823529,0.5618055555555556,31,9.0,14,39.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5662941159388064,0.2222222222222222,0.5555555555555556,0.31746031746031744,0.5277777777777778,35,8.0,10,40.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5478006976966443,0.2222222222222222,0.5,0.3076923076923077,0.5069444444444444,35,10.0,10,38.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.4299014965421025,0.0,0.0,0.0,0.5,45,0.0,0,48.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.41392234256366867,0.15555555555555556,0.35,0.2153846153846154,0.4423611111111111,38,13.0,7,35.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.41780827419976485,0.2222222222222222,0.38461538461538464,0.28169014084507044,0.4444444444444444,35,16.0,10,32.0,93,45,0.4838709677419355
repo_ml_refit,oisst_only / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.41949750024030197,0.2222222222222222,0.30303030303030304,0.2564102564102564,0.3715277777777778,35,23.0,10,25.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.4972518812042656,0.3333333333333333,0.5,0.4,0.5104166666666666,30,15.0,15,33.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5326097796023883,0.0,0.0,0.0,0.5,45,0.0,0,48.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.4221406715952253,0.022222222222222223,0.25,0.04081632653061224,0.4798611111111111,44,3.0,1,45.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.47809548544867697,0.26666666666666666,0.41379310344827586,0.32432432432432434,0.45625000000000004,33,17.0,12,31.0,93,45,0.4838709677419355
repo_ml_refit,canopy_noaa / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.46104448813894583,0.2222222222222222,0.47619047619047616,0.30303030303030304,0.4965277777777778,35,11.0,10,37.0,93,45,0.4838709677419355
repo_ml_refit,canopy_only / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.4865802088568306,0.6923076923076923,0.45,0.5454545454545454,0.6628205128205128,4,11.0,9,19.0,43,13,0.3023255813953488
repo_ml_refit,canopy_only / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.5574538117881771,0.0,0.0,0.0,0.5,13,0.0,0,30.0,43,13,0.3023255813953488
repo_ml_refit,canopy_only / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.4604507414193664,0.3076923076923077,0.4444444444444444,0.36363636363636365,0.5705128205128205,9,5.0,4,25.0,43,13,0.3023255813953488
repo_ml_refit,canopy_only / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.34555784657447036,0.15384615384615385,0.25,0.19047619047619047,0.47692307692307695,11,6.0,2,24.0,43,13,0.3023255813953488
repo_ml_refit,canopy_only / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.4079090626598122,0.15384615384615385,0.3333333333333333,0.21052631578947367,0.5102564102564102,11,4.0,2,26.0,43,13,0.3023255813953488
repo_ml_refit,oisst_only / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.41249062172645173,0.07692307692307693,0.2,0.1111111111111111,0.4717948717948718,12,4.0,1,26.0,43,13,0.3023255813953488
repo_ml_refit,oisst_only / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.21616503782765742,0.0,0.0,0.0,0.48333333333333334,13,1.0,0,29.0,43,13,0.3023255813953488
repo_ml_refit,oisst_only / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.20655877992514782,0.0,0.0,0.0,0.36666666666666664,13,8.0,0,22.0,43,13,0.3023255813953488
repo_ml_refit,oisst_only / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.2209259229374697,0.0,0.0,0.0,0.2833333333333333,13,13.0,0,17.0,43,13,0.3023255813953488
repo_ml_refit,oisst_only / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.2013039260565223,0.0,0.0,0.0,0.43333333333333335,13,4.0,0,26.0,43,13,0.3023255813953488
repo_ml_refit,canopy_noaa / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.35545595385658907,0.15384615384615385,0.25,0.19047619047619047,0.47692307692307695,11,6.0,2,24.0,43,13,0.3023255813953488
repo_ml_refit,canopy_noaa / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.35945521975131045,0.0,0.0,0.0,0.5,13,0.0,0,30.0,43,13,0.3023255813953488
repo_ml_refit,canopy_noaa / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.2080888540966624,0.0,0.0,0.0,0.4166666666666667,13,5.0,0,25.0,43,13,0.3023255813953488
repo_ml_refit,canopy_noaa / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.2062233363755393,0.0,0.0,0.0,0.4166666666666667,13,5.0,0,25.0,43,13,0.3023255813953488
repo_ml_refit,canopy_noaa / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p50,0.23460531664570244,0.0,0.0,0.0,0.43333333333333335,13,4.0,0,26.0,43,13,0.3023255813953488
repo_ml_refit,canopy_only / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.5265544814416995,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.680672268907563,2,6.0,5,11.0,24,7,0.2916666666666667
repo_ml_refit,canopy_only / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.5096171802054155,0.0,0.0,0.0,0.5,7,0.0,0,17.0,24,7,0.2916666666666667
repo_ml_refit,canopy_only / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.5157897657897659,0.2857142857142857,0.6666666666666666,0.4,0.6134453781512605,5,1.0,2,16.0,24,7,0.2916666666666667
repo_ml_refit,canopy_only / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.5747165532879819,0.2857142857142857,1.0,0.4444444444444444,0.6428571428571428,5,0.0,2,17.0,24,7,0.2916666666666667
repo_ml_refit,canopy_only / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.49133013529298364,0.14285714285714285,1.0,0.25,0.5714285714285714,6,0.0,1,17.0,24,7,0.2916666666666667
repo_ml_refit,oisst_only / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.35926870748299317,0.0,0.0,0.0,0.4117647058823529,7,3.0,0,14.0,24,7,0.2916666666666667
repo_ml_refit,oisst_only / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.3369511440940012,0.0,0.0,0.0,0.5,7,0.0,0,17.0,24,7,0.2916666666666667
repo_ml_refit,oisst_only / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.2819624819624819,0.0,0.0,0.0,0.38235294117647056,7,4.0,0,13.0,24,7,0.2916666666666667
repo_ml_refit,oisst_only / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.3085839598997494,0.0,0.0,0.0,0.4117647058823529,7,3.0,0,14.0,24,7,0.2916666666666667
repo_ml_refit,oisst_only / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.25510204081632654,0.0,0.0,0.0,0.38235294117647056,7,4.0,0,13.0,24,7,0.2916666666666667
repo_ml_refit,canopy_noaa / Logistic Regression,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.3937229437229437,0.14285714285714285,0.2,0.16666666666666666,0.45378151260504196,6,4.0,1,13.0,24,7,0.2916666666666667
repo_ml_refit,canopy_noaa / SVM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.6362262737262737,0.0,0.0,0.0,0.5,7,0.0,0,17.0,24,7,0.2916666666666667
repo_ml_refit,canopy_noaa / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.4527210884353742,0.2857142857142857,0.6666666666666666,0.4,0.6134453781512605,5,1.0,2,16.0,24,7,0.2916666666666667
repo_ml_refit,canopy_noaa / XGBoost,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.4902160864345738,0.14285714285714285,1.0,0.25,0.5714285714285714,6,0.0,1,17.0,24,7,0.2916666666666667
repo_ml_refit,canopy_noaa / LightGBM,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_ge_historical_p75,0.3413121312598266,0.0,0.0,0.0,0.47058823529411764,7,1.0,0,16.0,24,7,0.2916666666666667
repo_ml_refit,canopy_only / Logistic Regression,C_new_decline_transition,new_decline_event_next,full_sample,0.3879792053944747,0.46153846153846156,0.375,0.41379310344827586,0.6732979664014147,14,20.0,12,154.0,200,26,0.13
repo_ml_refit,canopy_only / SVM,C_new_decline_transition,new_decline_event_next,full_sample,0.3336820496010614,0.0,0.0,0.0,0.5,26,0.0,0,174.0,200,26,0.13
repo_ml_refit,canopy_only / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.40092185705894273,0.4230769230769231,0.3548387096774194,0.38596491228070173,0.6540671971706454,15,20.0,11,154.0,200,26,0.13
repo_ml_refit,canopy_only / XGBoost,C_new_decline_transition,new_decline_event_next,full_sample,0.3426873407394054,0.5769230769230769,0.29411764705882354,0.38961038961038963,0.6850132625994695,11,36.0,15,138.0,200,26,0.13
repo_ml_refit,canopy_only / LightGBM,C_new_decline_transition,new_decline_event_next,full_sample,0.311031975318618,0.38461538461538464,0.2857142857142857,0.32786885245901637,0.6204686118479222,16,25.0,10,149.0,200,26,0.13
repo_ml_refit,oisst_only / Logistic Regression,C_new_decline_transition,new_decline_event_next,full_sample,0.14848136933183123,0.2692307692307692,0.13725490196078433,0.18181818181818182,0.5081786030061892,19,44.0,7,130.0,200,26,0.13
repo_ml_refit,oisst_only / SVM,C_new_decline_transition,new_decline_event_next,full_sample,0.09213059468439325,0.0,0.0,0.0,0.5,26,0.0,0,174.0,200,26,0.13
repo_ml_refit,oisst_only / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.09716392703358323,0.0,0.0,0.0,0.4051724137931034,26,33.0,0,141.0,200,26,0.13
repo_ml_refit,oisst_only / XGBoost,C_new_decline_transition,new_decline_event_next,full_sample,0.0874953540513504,0.15384615384615385,0.047058823529411764,0.07207207207207207,0.34416445623342173,22,81.0,4,93.0,200,26,0.13
repo_ml_refit,oisst_only / LightGBM,C_new_decline_transition,new_decline_event_next,full_sample,0.10259333832620024,0.11538461538461539,0.05263157894736842,0.07228915662650602,0.4025198938992043,23,54.0,3,120.0,200,26,0.13
repo_ml_refit,canopy_noaa / Logistic Regression,C_new_decline_transition,new_decline_event_next,full_sample,0.18037226181830443,0.2692307692307692,0.14285714285714285,0.18666666666666668,0.5139257294429708,19,42.0,7,132.0,200,26,0.13
repo_ml_refit,canopy_noaa / SVM,C_new_decline_transition,new_decline_event_next,full_sample,0.2762759941536712,0.07692307692307693,1.0,0.14285714285714285,0.5384615384615384,24,0.0,2,174.0,200,26,0.13
repo_ml_refit,canopy_noaa / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.20356728617167474,0.0,0.0,0.0,0.4942528735632184,26,2.0,0,172.0,200,26,0.13
repo_ml_refit,canopy_noaa / XGBoost,C_new_decline_transition,new_decline_event_next,full_sample,0.18280890089843457,0.038461538461538464,0.058823529411764705,0.046511627906976744,0.47325375773651635,25,16.0,1,158.0,200,26,0.13
repo_ml_refit,canopy_noaa / LightGBM,C_new_decline_transition,new_decline_event_next,full_sample,0.2182325434564763,0.07692307692307693,0.11764705882352941,0.09302325581395349,0.49535809018567645,24,15.0,2,159.0,200,26,0.13
repo_ml_refit,canopy_only / Logistic Regression,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.4466031951176704,0.5555555555555556,0.47619047619047616,0.5128205128205128,0.7044444444444444,8,11.0,10,64.0,93,18,0.1935483870967742
repo_ml_refit,canopy_only / SVM,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.4963499085838482,0.0,0.0,0.0,0.5,18,0.0,0,75.0,93,18,0.1935483870967742
repo_ml_refit,canopy_only / Random Forest,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.41266262498830175,0.3333333333333333,0.3157894736842105,0.32432432432432434,0.58,12,13.0,6,62.0,93,18,0.1935483870967742
