domain,model_family,feature_set,budget_fraction,year,n_candidates,selected_n,events,true_positives,precision,recall
full_oisst_domain,random_forest,trajectory_plus_oisst,0.1,2020,239,24,90,16,0.6666666666666666,0.17777777777777778
full_oisst_domain,random_forest,trajectory_plus_oisst,0.1,2021,229,23,83,13,0.5652173913043478,0.1566265060240964
full_oisst_domain,random_forest,trajectory_plus_oisst,0.1,2022,225,23,150,20,0.8695652173913043,0.13333333333333333
full_oisst_domain,random_forest,trajectory_plus_oisst,0.1,2023,179,18,32,8,0.4444444444444444,0.25
full_oisst_domain,random_forest,trajectory_plus_oisst,0.1,2024,204,21,51,6,0.2857142857142857,0.11764705882352941
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2005,312,63,186,53,0.8412698412698413,0.2849462365591398
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2006,285,57,54,26,0.45614035087719296,0.48148148148148145
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2007,328,66,94,38,0.5757575757575758,0.40425531914893614
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2008,331,67,95,41,0.6119402985074627,0.43157894736842106
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2009,341,69,163,43,0.6231884057971014,0.26380368098159507
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2010,328,66,162,47,0.7121212121212122,0.29012345679012347
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2011,280,56,109,34,0.6071428571428571,0.3119266055045872
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2012,290,58,63,32,0.5517241379310345,0.5079365079365079
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2013,335,67,213,54,0.8059701492537313,0.2535211267605634
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2014,293,59,116,33,0.559322033898305,0.28448275862068967
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2015,253,51,123,35,0.6862745098039216,0.2845528455284553
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2016,232,47,80,34,0.723404255319149,0.425
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2017,251,51,49,17,0.3333333333333333,0.3469387755102041
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2018,277,56,208,53,0.9464285714285714,0.2548076923076923
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2019,199,40,63,24,0.6,0.38095238095238093
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2020,239,48,90,24,0.5,0.26666666666666666
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2021,229,46,83,25,0.5434782608695652,0.30120481927710846
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2022,225,45,150,37,0.8222222222222222,0.24666666666666667
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2023,179,36,32,12,0.3333333333333333,0.375
full_oisst_domain,random_forest,trajectory_plus_oisst,0.2,2024,204,41,51,16,0.3902439024390244,0.3137254901960784
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2005,312,94,186,69,0.7340425531914894,0.3709677419354839
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2006,285,86,54,32,0.37209302325581395,0.5925925925925926
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2007,328,99,94,52,0.5252525252525253,0.5531914893617021
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2008,331,100,95,45,0.45,0.47368421052631576
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2009,341,103,163,63,0.6116504854368932,0.38650306748466257
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2010,328,99,162,71,0.7171717171717171,0.4382716049382716
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2011,280,84,109,46,0.5476190476190477,0.42201834862385323
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2012,290,87,63,40,0.45977011494252873,0.6349206349206349
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2013,335,101,213,78,0.7722772277227723,0.36619718309859156
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2014,293,88,116,46,0.5227272727272727,0.39655172413793105
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2015,253,76,123,49,0.6447368421052632,0.3983739837398374
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2016,232,70,80,45,0.6428571428571429,0.5625
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2017,251,76,49,22,0.2894736842105263,0.4489795918367347
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2018,277,84,208,76,0.9047619047619048,0.36538461538461536
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2019,199,60,63,33,0.55,0.5238095238095238
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2020,239,72,90,36,0.5,0.4
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2021,229,69,83,33,0.4782608695652174,0.39759036144578314
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2022,225,68,150,53,0.7794117647058824,0.35333333333333333
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2023,179,54,32,18,0.3333333333333333,0.5625
full_oisst_domain,random_forest,trajectory_plus_oisst,0.3,2024,204,62,51,25,0.4032258064516129,0.49019607843137253
full_oisst_domain,xgboost,current_only,0.05,2005,312,16,186,14,0.875,0.07526881720430108
full_oisst_domain,xgboost,current_only,0.05,2006,285,15,54,9,0.6,0.16666666666666666
full_oisst_domain,xgboost,current_only,0.05,2007,328,17,94,12,0.7058823529411765,0.1276595744680851
full_oisst_domain,xgboost,current_only,0.05,2008,331,17,95,11,0.6470588235294118,0.11578947368421053
full_oisst_domain,xgboost,current_only,0.05,2009,341,18,163,11,0.6111111111111112,0.06748466257668712
full_oisst_domain,xgboost,current_only,0.05,2010,328,17,162,16,0.9411764705882353,0.09876543209876543
full_oisst_domain,xgboost,current_only,0.05,2011,280,14,109,11,0.7857142857142857,0.10091743119266056
full_oisst_domain,xgboost,current_only,0.05,2012,290,15,63,13,0.8666666666666667,0.20634920634920634
full_oisst_domain,xgboost,current_only,0.05,2013,335,17,213,14,0.8235294117647058,0.06572769953051644
full_oisst_domain,xgboost,current_only,0.05,2014,293,15,116,13,0.8666666666666667,0.11206896551724138
full_oisst_domain,xgboost,current_only,0.05,2015,253,13,123,9,0.6923076923076923,0.07317073170731707
full_oisst_domain,xgboost,current_only,0.05,2016,232,12,80,8,0.6666666666666666,0.1
full_oisst_domain,xgboost,current_only,0.05,2017,251,13,49,6,0.46153846153846156,0.12244897959183673
full_oisst_domain,xgboost,current_only,0.05,2018,277,14,208,11,0.7857142857142857,0.052884615384615384
full_oisst_domain,xgboost,current_only,0.05,2019,199,10,63,5,0.5,0.07936507936507936
full_oisst_domain,xgboost,current_only,0.05,2020,239,12,90,7,0.5833333333333334,0.07777777777777778
full_oisst_domain,xgboost,current_only,0.05,2021,229,12,83,5,0.4166666666666667,0.060240963855421686
full_oisst_domain,xgboost,current_only,0.05,2022,225,12,150,11,0.9166666666666666,0.07333333333333333
full_oisst_domain,xgboost,current_only,0.05,2023,179,9,32,3,0.3333333333333333,0.09375
full_oisst_domain,xgboost,current_only,0.05,2024,204,11,51,4,0.36363636363636365,0.0784313725490196
full_oisst_domain,xgboost,current_only,0.1,2005,312,32,186,27,0.84375,0.14516129032258066
full_oisst_domain,xgboost,current_only,0.1,2006,285,29,54,17,0.5862068965517241,0.3148148148148148
full_oisst_domain,xgboost,current_only,0.1,2007,328,33,94,26,0.7878787878787878,0.2765957446808511
full_oisst_domain,xgboost,current_only,0.1,2008,331,34,95,23,0.6764705882352942,0.24210526315789474
full_oisst_domain,xgboost,current_only,0.1,2009,341,35,163,22,0.6285714285714286,0.13496932515337423
full_oisst_domain,xgboost,current_only,0.1,2010,328,33,162,26,0.7878787878787878,0.16049382716049382
full_oisst_domain,xgboost,current_only,0.1,2011,280,28,109,21,0.75,0.1926605504587156
full_oisst_domain,xgboost,current_only,0.1,2012,290,29,63,22,0.7586206896551724,0.3492063492063492
full_oisst_domain,xgboost,current_only,0.1,2013,335,34,213,27,0.7941176470588235,0.1267605633802817
full_oisst_domain,xgboost,current_only,0.1,2014,293,30,116,23,0.7666666666666667,0.19827586206896552
full_oisst_domain,xgboost,current_only,0.1,2015,253,26,123,20,0.7692307692307693,0.16260162601626016
full_oisst_domain,xgboost,current_only,0.1,2016,232,24,80,16,0.6666666666666666,0.2
full_oisst_domain,xgboost,current_only,0.1,2017,251,26,49,9,0.34615384615384615,0.1836734693877551
full_oisst_domain,xgboost,current_only,0.1,2018,277,28,208,24,0.8571428571428571,0.11538461538461539
full_oisst_domain,xgboost,current_only,0.1,2019,199,20,63,14,0.7,0.2222222222222222
full_oisst_domain,xgboost,current_only,0.1,2020,239,24,90,9,0.375,0.1
full_oisst_domain,xgboost,current_only,0.1,2021,229,23,83,12,0.5217391304347826,0.14457831325301204
full_oisst_domain,xgboost,current_only,0.1,2022,225,23,150,21,0.9130434782608695,0.14
full_oisst_domain,xgboost,current_only,0.1,2023,179,18,32,4,0.2222222222222222,0.125
full_oisst_domain,xgboost,current_only,0.1,2024,204,21,51,5,0.23809523809523808,0.09803921568627451
full_oisst_domain,xgboost,current_only,0.2,2005,312,63,186,49,0.7777777777777778,0.26344086021505375
full_oisst_domain,xgboost,current_only,0.2,2006,285,57,54,25,0.43859649122807015,0.46296296296296297
full_oisst_domain,xgboost,current_only,0.2,2007,328,66,94,39,0.5909090909090909,0.4148936170212766
full_oisst_domain,xgboost,current_only,0.2,2008,331,67,95,39,0.582089552238806,0.4105263157894737
full_oisst_domain,xgboost,current_only,0.2,2009,341,69,163,42,0.6086956521739131,0.25766871165644173
full_oisst_domain,xgboost,current_only,0.2,2010,328,66,162,49,0.7424242424242424,0.30246913580246915
full_oisst_domain,xgboost,current_only,0.2,2011,280,56,109,36,0.6428571428571429,0.3302752293577982
full_oisst_domain,xgboost,current_only,0.2,2012,290,58,63,28,0.4827586206896552,0.4444444444444444
full_oisst_domain,xgboost,current_only,0.2,2013,335,67,213,53,0.7910447761194029,0.24882629107981222
full_oisst_domain,xgboost,current_only,0.2,2014,293,59,116,39,0.6610169491525424,0.33620689655172414
full_oisst_domain,xgboost,current_only,0.2,2015,253,51,123,34,0.6666666666666666,0.2764227642276423
full_oisst_domain,xgboost,current_only,0.2,2016,232,47,80,27,0.574468085106383,0.3375
full_oisst_domain,xgboost,current_only,0.2,2017,251,51,49,11,0.21568627450980393,0.22448979591836735
full_oisst_domain,xgboost,current_only,0.2,2018,277,56,208,51,0.9107142857142857,0.24519230769230768
full_oisst_domain,xgboost,current_only,0.2,2019,199,40,63,25,0.625,0.3968253968253968
full_oisst_domain,xgboost,current_only,0.2,2020,239,48,90,18,0.375,0.2
full_oisst_domain,xgboost,current_only,0.2,2021,229,46,83,22,0.4782608695652174,0.26506024096385544
full_oisst_domain,xgboost,current_only,0.2,2022,225,45,150,41,0.9111111111111111,0.2733333333333333
full_oisst_domain,xgboost,current_only,0.2,2023,179,36,32,7,0.19444444444444445,0.21875
full_oisst_domain,xgboost,current_only,0.2,2024,204,41,51,10,0.24390243902439024,0.19607843137254902
full_oisst_domain,xgboost,current_only,0.3,2005,312,94,186,72,0.7659574468085106,0.3870967741935484
full_oisst_domain,xgboost,current_only,0.3,2006,285,86,54,28,0.32558139534883723,0.5185185185185185
full_oisst_domain,xgboost,current_only,0.3,2007,328,99,94,45,0.45454545454545453,0.4787234042553192
full_oisst_domain,xgboost,current_only,0.3,2008,331,100,95,49,0.49,0.5157894736842106
full_oisst_domain,xgboost,current_only,0.3,2009,341,103,163,65,0.6310679611650486,0.3987730061349693
full_oisst_domain,xgboost,current_only,0.3,2010,328,99,162,67,0.6767676767676768,0.41358024691358025
full_oisst_domain,xgboost,current_only,0.3,2011,280,84,109,46,0.5476190476190477,0.42201834862385323
full_oisst_domain,xgboost,current_only,0.3,2012,290,87,63,36,0.41379310344827586,0.5714285714285714
full_oisst_domain,xgboost,current_only,0.3,2013,335,101,213,77,0.7623762376237624,0.3615023474178404
full_oisst_domain,xgboost,current_only,0.3,2014,293,88,116,48,0.5454545454545454,0.41379310344827586
full_oisst_domain,xgboost,current_only,0.3,2015,253,76,123,48,0.631578947368421,0.3902439024390244
full_oisst_domain,xgboost,current_only,0.3,2016,232,70,80,39,0.5571428571428572,0.4875
full_oisst_domain,xgboost,current_only,0.3,2017,251,76,49,16,0.21052631578947367,0.32653061224489793
full_oisst_domain,xgboost,current_only,0.3,2018,277,84,208,71,0.8452380952380952,0.34134615384615385
full_oisst_domain,xgboost,current_only,0.3,2019,199,60,63,29,0.48333333333333334,0.4603174603174603
full_oisst_domain,xgboost,current_only,0.3,2020,239,72,90,30,0.4166666666666667,0.3333333333333333
full_oisst_domain,xgboost,current_only,0.3,2021,229,69,83,33,0.4782608695652174,0.39759036144578314
full_oisst_domain,xgboost,current_only,0.3,2022,225,68,150,59,0.8676470588235294,0.3933333333333333
full_oisst_domain,xgboost,current_only,0.3,2023,179,54,32,11,0.2037037037037037,0.34375
full_oisst_domain,xgboost,current_only,0.3,2024,204,62,51,16,0.25806451612903225,0.3137254901960784
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2005,312,16,186,14,0.875,0.07526881720430108
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2006,285,15,54,9,0.6,0.16666666666666666
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2007,328,17,94,14,0.8235294117647058,0.14893617021276595
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2008,331,17,95,10,0.5882352941176471,0.10526315789473684
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2009,341,18,163,12,0.6666666666666666,0.0736196319018405
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2010,328,17,162,16,0.9411764705882353,0.09876543209876543
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2011,280,14,109,10,0.7142857142857143,0.09174311926605505
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2012,290,15,63,14,0.9333333333333333,0.2222222222222222
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2013,335,17,213,13,0.7647058823529411,0.06103286384976526
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2014,293,15,116,12,0.8,0.10344827586206896
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2015,253,13,123,11,0.8461538461538461,0.08943089430894309
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2016,232,12,80,7,0.5833333333333334,0.0875
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2017,251,13,49,6,0.46153846153846156,0.12244897959183673
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2018,277,14,208,14,1.0,0.0673076923076923
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2019,199,10,63,4,0.4,0.06349206349206349
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2020,239,12,90,4,0.3333333333333333,0.044444444444444446
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2021,229,12,83,7,0.5833333333333334,0.08433734939759036
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2022,225,12,150,11,0.9166666666666666,0.07333333333333333
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2023,179,9,32,3,0.3333333333333333,0.09375
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2024,204,11,51,5,0.45454545454545453,0.09803921568627451
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2005,312,32,186,29,0.90625,0.15591397849462366
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2006,285,29,54,16,0.5517241379310345,0.2962962962962963
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2007,328,33,94,27,0.8181818181818182,0.2872340425531915
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2008,331,34,95,21,0.6176470588235294,0.22105263157894736
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2009,341,35,163,21,0.6,0.12883435582822086
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2010,328,33,162,29,0.8787878787878788,0.17901234567901234
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2011,280,28,109,19,0.6785714285714286,0.1743119266055046
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2012,290,29,63,22,0.7586206896551724,0.3492063492063492
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2013,335,34,213,26,0.7647058823529411,0.12206572769953052
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2014,293,30,116,24,0.8,0.20689655172413793
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2015,253,26,123,20,0.7692307692307693,0.16260162601626016
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2016,232,24,80,17,0.7083333333333334,0.2125
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2017,251,26,49,9,0.34615384615384615,0.1836734693877551
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2018,277,28,208,27,0.9642857142857143,0.12980769230769232
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2019,199,20,63,10,0.5,0.15873015873015872
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2020,239,24,90,12,0.5,0.13333333333333333
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2021,229,23,83,11,0.4782608695652174,0.13253012048192772
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2022,225,23,150,21,0.9130434782608695,0.14
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2023,179,18,32,7,0.3888888888888889,0.21875
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2024,204,21,51,7,0.3333333333333333,0.13725490196078433
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2005,312,63,186,53,0.8412698412698413,0.2849462365591398
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2006,285,57,54,27,0.47368421052631576,0.5
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2007,328,66,94,41,0.6212121212121212,0.43617021276595747
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2008,331,67,95,36,0.5373134328358209,0.37894736842105264
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2009,341,69,163,42,0.6086956521739131,0.25766871165644173
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2010,328,66,162,52,0.7878787878787878,0.32098765432098764
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2011,280,56,109,34,0.6071428571428571,0.3119266055045872
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2012,290,58,63,27,0.46551724137931033,0.42857142857142855
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2013,335,67,213,54,0.8059701492537313,0.2535211267605634
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2014,293,59,116,38,0.6440677966101694,0.3275862068965517
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2015,253,51,123,35,0.6862745098039216,0.2845528455284553
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2016,232,47,80,27,0.574468085106383,0.3375
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2017,251,51,49,17,0.3333333333333333,0.3469387755102041
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2018,277,56,208,50,0.8928571428571429,0.2403846153846154
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2019,199,40,63,21,0.525,0.3333333333333333
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2020,239,48,90,26,0.5416666666666666,0.28888888888888886
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2021,229,46,83,24,0.5217391304347826,0.2891566265060241
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2022,225,45,150,39,0.8666666666666667,0.26
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2023,179,36,32,13,0.3611111111111111,0.40625
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2024,204,41,51,14,0.34146341463414637,0.27450980392156865
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2005,312,94,186,73,0.776595744680851,0.3924731182795699
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2006,285,86,54,32,0.37209302325581395,0.5925925925925926
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2007,328,99,94,49,0.494949494949495,0.5212765957446809
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2008,331,100,95,47,0.47,0.49473684210526314
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2009,341,103,163,63,0.6116504854368932,0.38650306748466257
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2010,328,99,162,75,0.7575757575757576,0.46296296296296297
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2011,280,84,109,44,0.5238095238095238,0.4036697247706422
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2012,290,87,63,33,0.3793103448275862,0.5238095238095238
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2013,335,101,213,77,0.7623762376237624,0.3615023474178404
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2014,293,88,116,51,0.5795454545454546,0.4396551724137931
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2015,253,76,123,45,0.5921052631578947,0.36585365853658536
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2016,232,70,80,42,0.6,0.525
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2017,251,76,49,23,0.3026315789473684,0.46938775510204084
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2018,277,84,208,74,0.8809523809523809,0.3557692307692308
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2019,199,60,63,31,0.5166666666666667,0.49206349206349204
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2020,239,72,90,35,0.4861111111111111,0.3888888888888889
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2021,229,69,83,34,0.4927536231884058,0.40963855421686746
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2022,225,68,150,58,0.8529411764705882,0.38666666666666666
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2023,179,54,32,15,0.2777777777777778,0.46875
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2024,204,62,51,23,0.3709677419354839,0.45098039215686275
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2005,312,16,186,14,0.875,0.07526881720430108
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2006,285,15,54,13,0.8666666666666667,0.24074074074074073
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2007,328,17,94,10,0.5882352941176471,0.10638297872340426
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2008,331,17,95,14,0.8235294117647058,0.14736842105263157
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2009,341,18,163,12,0.6666666666666666,0.0736196319018405
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2010,328,17,162,16,0.9411764705882353,0.09876543209876543
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2011,280,14,109,13,0.9285714285714286,0.11926605504587157
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2012,290,15,63,14,0.9333333333333333,0.2222222222222222
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2013,335,17,213,16,0.9411764705882353,0.07511737089201878
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2014,293,15,116,13,0.8666666666666667,0.11206896551724138
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2015,253,13,123,12,0.9230769230769231,0.0975609756097561
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2016,232,12,80,8,0.6666666666666666,0.1
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2017,251,13,49,6,0.46153846153846156,0.12244897959183673
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2018,277,14,208,14,1.0,0.0673076923076923
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2019,199,10,63,5,0.5,0.07936507936507936
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2020,239,12,90,6,0.5,0.06666666666666667
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2021,229,12,83,7,0.5833333333333334,0.08433734939759036
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2022,225,12,150,9,0.75,0.06
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2023,179,9,32,5,0.5555555555555556,0.15625
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2024,204,11,51,4,0.36363636363636365,0.0784313725490196
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2005,312,32,186,29,0.90625,0.15591397849462366
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2006,285,29,54,18,0.6206896551724138,0.3333333333333333
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2007,328,33,94,21,0.6363636363636364,0.22340425531914893
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2008,331,34,95,26,0.7647058823529411,0.2736842105263158
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2009,341,35,163,25,0.7142857142857143,0.15337423312883436
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2010,328,33,162,29,0.8787878787878788,0.17901234567901234
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2011,280,28,109,21,0.75,0.1926605504587156
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2012,290,29,63,24,0.8275862068965517,0.38095238095238093
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2013,335,34,213,30,0.8823529411764706,0.14084507042253522
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2014,293,30,116,19,0.6333333333333333,0.16379310344827586
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2015,253,26,123,21,0.8076923076923077,0.17073170731707318
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2016,232,24,80,15,0.625,0.1875
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2017,251,26,49,13,0.5,0.2653061224489796
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2018,277,28,208,27,0.9642857142857143,0.12980769230769232
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2019,199,20,63,12,0.6,0.19047619047619047
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2020,239,24,90,16,0.6666666666666666,0.17777777777777778
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2021,229,23,83,14,0.6086956521739131,0.1686746987951807
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2022,225,23,150,18,0.782608695652174,0.12
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2023,179,18,32,7,0.3888888888888889,0.21875
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2024,204,21,51,8,0.38095238095238093,0.1568627450980392
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2005,312,63,186,50,0.7936507936507936,0.26881720430107525
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2006,285,57,54,25,0.43859649122807015,0.46296296296296297
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2007,328,66,94,41,0.6212121212121212,0.43617021276595747
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2008,331,67,95,39,0.582089552238806,0.4105263157894737
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2009,341,69,163,42,0.6086956521739131,0.25766871165644173
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2010,328,66,162,47,0.7121212121212122,0.29012345679012347
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2011,280,56,109,37,0.6607142857142857,0.3394495412844037
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2012,290,58,63,34,0.5862068965517241,0.5396825396825397
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2013,335,67,213,58,0.8656716417910447,0.27230046948356806
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2014,293,59,116,32,0.5423728813559322,0.27586206896551724
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2015,253,51,123,37,0.7254901960784313,0.3008130081300813
