protocol,repeat,domain,model_family,feature_set,n,events,prevalence,pooled_ap,pooled_ap_lift,macro_within_year_ap_lift,estimable_years,brier,log_loss
random_cell_year_cv,4,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6150873926538611,0.20072275176988325,0.1663952253764874,20,0.2137988145429207,0.6179756585349707
random_cell_year_cv,5,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5717856002332198,0.15742095934924188,0.13966654908097278,20,0.22551096001606236,0.6453552731069064
random_cell_year_cv,5,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5960393837237972,0.18167474283981927,0.17947083302958597,20,0.2195433012420233,0.6313418105574617
random_cell_year_cv,5,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6009199130972978,0.18655527221331986,0.1757259810192482,20,0.2174708065562394,0.6263052504152683
random_cell_year_cv,5,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6157907850432767,0.20142614415929877,0.16654343009294142,20,0.21377492888205724,0.6179709822623237
random_cell_year_cv,6,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5723087067261281,0.1579440658421502,0.14013463951219146,20,0.2254064975717183,0.6450222870296352
random_cell_year_cv,6,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5967619038742005,0.18239726299022258,0.18000859257865295,20,0.2193623541814269,0.6308633875109811
random_cell_year_cv,6,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6013740657312615,0.1870094248472836,0.17652684571523586,20,0.21740312965565647,0.6260928844391468
random_cell_year_cv,6,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6157958380365623,0.20143119715258445,0.16699850048335083,20,0.2136615945974801,0.6176968272461151
random_cell_year_cv,7,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5725112457064199,0.15814660482244197,0.14018062930851655,20,0.22544047737227269,0.6450541209531981
random_cell_year_cv,7,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5956680966776522,0.1813034557936743,0.17908259100927593,20,0.21965949950053082,0.6315685884538688
random_cell_year_cv,7,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.5997358961762058,0.18537125529222792,0.174915521880731,20,0.2178159807505149,0.6271379131622971
random_cell_year_cv,7,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6151895534629523,0.20082491257897445,0.16575418422142693,20,0.2139538858133249,0.618385383243165
random_cell_year_cv,8,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5719191507347495,0.15755450985077163,0.140263266562056,20,0.22546445130314313,0.6451814444777033
random_cell_year_cv,8,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5956162084527172,0.18125156756873934,0.17770832424750233,20,0.21972068910955206,0.6318459046196435
random_cell_year_cv,8,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6012997239530913,0.18693508306911338,0.1750772972506181,20,0.2174911663270203,0.6265498428712669
random_cell_year_cv,8,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6167193757925761,0.20235473490859818,0.16841045567552856,20,0.21354444606844963,0.6176187052565846
random_cell_year_cv,9,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5720708273999646,0.15770618651598672,0.1395463314108379,20,0.22551558335191083,0.6452497263485935
random_cell_year_cv,9,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5958233663494465,0.18145872546546865,0.17946231940185475,20,0.21963223913776767,0.6314588626599467
random_cell_year_cv,9,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6015473585738784,0.18718271768990052,0.17553469266363866,20,0.21739961208146977,0.6260770401402928
random_cell_year_cv,9,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6152622985098765,0.20089765762589856,0.16689907553016628,20,0.21383872527490222,0.6180657890152673
random_cell_year_cv,10,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5717929501025448,0.15742830921856693,0.140462294005408,20,0.2255064691756815,0.6453855374577586
random_cell_year_cv,10,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5962270634563163,0.18186242257233837,0.17968723479866405,20,0.219541059150755,0.6312816310278196
random_cell_year_cv,10,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6019786309733903,0.18761399008941243,0.17743325956736297,20,0.21732616289367934,0.6260196572839907
