domain,model_family,feature_set,protocol,year,n,events,prevalence,average_precision,ap_lift,estimable,decline_threshold,canopy_cutoff
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2012,255,70,0.27450980392156865,0.5844984897917502,0.3099886858701816,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2013,317,215,0.6782334384858044,0.7956603539695432,0.11742691548373874,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2014,256,117,0.45703125,0.599623408869809,0.14259215886980903,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2015,222,125,0.5630630630630631,0.6824740452135545,0.1194109821504914,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2016,187,79,0.42245989304812837,0.6579101153268889,0.23545022227876056,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2017,224,51,0.22767857142857142,0.337339467895419,0.1096608964668476,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2018,251,200,0.796812749003984,0.9031754231193339,0.10636267411534983,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2019,158,63,0.3987341772151899,0.6211307413119277,0.2223965640967378,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2020,206,94,0.4563106796116505,0.5342174694820259,0.07790678987037536,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2021,188,88,0.46808510638297873,0.5933074613907645,0.12522235500778578,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2022,198,143,0.7222222222222222,0.8808870693912914,0.15866484716906915,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2023,134,29,0.21641791044776118,0.42025809416388554,0.20384018371612436,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2024,170,53,0.31176470588235294,0.48356225211436454,0.1717975462320116,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2005,293,190,0.6484641638225256,0.807029232114564,0.15856506829203842,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2006,241,66,0.27385892116182575,0.5293236936128778,0.25546477245105204,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2007,310,98,0.3161290322580645,0.572109676673745,0.2559806444156805,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2008,315,107,0.3396825396825397,0.5378638793677679,0.19818133968522822,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2009,317,180,0.5678233438485805,0.658757462075331,0.09093411822675057,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2010,301,166,0.5514950166112956,0.7051052866334006,0.15361027002210492,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2011,245,118,0.4816326530612245,0.669925464005587,0.18829281094436245,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2012,255,70,0.27450980392156865,0.5945420023062522,0.32003219838468355,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2013,317,215,0.6782334384858044,0.766747342469269,0.08851390398346459,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2014,256,117,0.45703125,0.6057690749010481,0.14873782490104814,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2015,222,125,0.5630630630630631,0.7539753095087376,0.1909122464456745,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2016,187,79,0.42245989304812837,0.6307169503504704,0.208257057302342,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2017,224,51,0.22767857142857142,0.3452813361077058,0.11760276467913436,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2018,251,200,0.796812749003984,0.9152924060837878,0.11847965707980379,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2019,158,63,0.3987341772151899,0.5430599618287069,0.14432578461351697,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2020,206,94,0.4563106796116505,0.5581574566483485,0.10184677703669798,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2021,188,88,0.46808510638297873,0.6356657187858938,0.1675806124029151,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2022,198,143,0.7222222222222222,0.849798609420334,0.12757638719811182,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2023,134,29,0.21641791044776118,0.40602238051818684,0.18960447007042566,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2024,170,53,0.31176470588235294,0.4782073910166848,0.16644268513433186,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2005,191,132,0.6910994764397905,0.8249990683061037,0.13389959186631317,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2006,154,40,0.2597402597402597,0.6399904121361364,0.3802501523958767,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2007,204,71,0.3480392156862745,0.6146491010213526,0.2666098853350781,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2008,203,67,0.33004926108374383,0.5519983008281293,0.22194903974438546,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2009,207,111,0.5362318840579711,0.7093732090073188,0.17314132494934775,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2010,206,138,0.6699029126213593,0.8152195585754575,0.1453166459540982,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2011,152,67,0.4407894736842105,0.6822698899362333,0.24148041625202277,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2012,169,30,0.17751479289940827,0.5149409843030934,0.3374261914036851,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2013,223,190,0.852017937219731,0.86954590200299,0.01752796478325902,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2014,158,70,0.4430379746835443,0.4803161784341452,0.037278203750600925,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2015,134,55,0.41044776119402987,0.5228892168849034,0.11244145569087355,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2016,135,68,0.5037037037037037,0.728329386509563,0.22462568280585937,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2017,156,36,0.23076923076923078,0.2715564202665159,0.0407871894972851,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2018,167,150,0.8982035928143712,0.9408280536500967,0.042624460835725464,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2019,94,21,0.22340425531914893,0.3094371155054446,0.08603286018629569,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2020,136,64,0.47058823529411764,0.4688188211525272,-0.0017694141415904308,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2021,133,46,0.3458646616541353,0.43629218122216057,0.09042751956802525,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2022,142,120,0.8450704225352113,0.8873739449367701,0.04230352240155888,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2023,79,7,0.08860759493670886,0.3241400333718393,0.23553243843513041,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2024,116,42,0.3620689655172414,0.45597097188015234,0.09390200636291096,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2005,191,132,0.6910994764397905,0.8228320930075375,0.13173261656774693,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2006,154,40,0.2597402597402597,0.6742761024976784,0.4145358427574187,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2007,204,71,0.3480392156862745,0.6349933777786736,0.2869541620923991,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2008,203,67,0.33004926108374383,0.5587541065076591,0.22870484542391528,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2009,207,111,0.5362318840579711,0.7242374297973027,0.1880055457393316,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2010,206,138,0.6699029126213593,0.8287104144027311,0.15880750178137182,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2011,152,67,0.4407894736842105,0.6550980852696207,0.21430861158541015,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2012,169,30,0.17751479289940827,0.5241497214838944,0.3466349285844861,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2013,223,190,0.852017937219731,0.8616284205832059,0.00961048336347492,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2014,158,70,0.4430379746835443,0.46594691906314095,0.022908944379596674,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2015,134,55,0.41044776119402987,0.5316968173495684,0.12124905615553855,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2016,135,68,0.5037037037037037,0.7140185266943344,0.21031482299063076,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2017,156,36,0.23076923076923078,0.3225812805335216,0.0918120497642908,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2018,167,150,0.8982035928143712,0.9440009564452019,0.045797363630830645,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2019,94,21,0.22340425531914893,0.34551624603685366,0.12211199071770473,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2020,136,64,0.47058823529411764,0.48252205062944264,0.011933815335325004,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2021,133,46,0.3458646616541353,0.5150745413159957,0.1692098796618604,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2022,142,120,0.8450704225352113,0.8864838421342088,0.04141341959899758,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2023,79,7,0.08860759493670886,0.49632835404160264,0.4077207591048938,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2024,116,42,0.3620689655172414,0.532755112858817,0.17068614734157567,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2005,191,132,0.6910994764397905,0.7929497656334374,0.10185028919364691,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2006,154,40,0.2597402597402597,0.6061822405398785,0.34644198079961874,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2007,204,71,0.3480392156862745,0.6146943758118015,0.26665516012552704,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2008,203,67,0.33004926108374383,0.5261730166442342,0.1961237555604904,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2009,207,111,0.5362318840579711,0.6908909897259758,0.15465910566800478,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2010,206,138,0.6699029126213593,0.8167364703218787,0.14683355770051942,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2011,152,67,0.4407894736842105,0.6697910938961609,0.22900162021195036,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2012,169,30,0.17751479289940827,0.5789676451424579,0.4014528522430496,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2013,223,190,0.852017937219731,0.859256360168381,0.0072384229486500695,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2014,158,70,0.4430379746835443,0.5222649154834003,0.07922694079985598,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2015,134,55,0.41044776119402987,0.5968138245000181,0.1863660633059882,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2016,135,68,0.5037037037037037,0.6842884014403492,0.18058469773664554,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2017,156,36,0.23076923076923078,0.3235618761518571,0.09279264538262633,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2018,167,150,0.8982035928143712,0.9502155970452546,0.05201200423088337,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2019,94,21,0.22340425531914893,0.298855383897119,0.0754511285779701,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2020,136,64,0.47058823529411764,0.49838546187069416,0.027797226576576517,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2021,133,46,0.3458646616541353,0.544235857250264,0.1983711955961287,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2022,142,120,0.8450704225352113,0.8682694890487866,0.023199066513575395,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2023,79,7,0.08860759493670886,0.47210671102296714,0.3834991160862583,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2024,116,42,0.3620689655172414,0.5219120945838224,0.159843129066581,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2005,191,132,0.6910994764397905,0.795016473700047,0.1039169972602565,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2006,154,40,0.2597402597402597,0.6451718213492983,0.3854315616090386,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2007,204,71,0.3480392156862745,0.5263969327308835,0.178357717044609,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2008,203,67,0.33004926108374383,0.5299326496460849,0.19988338856234106,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2009,207,111,0.5362318840579711,0.6727918398205417,0.13655995576257063,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2010,206,138,0.6699029126213593,0.8081946017018227,0.1382916890804634,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2011,152,67,0.4407894736842105,0.6087749944458543,0.16798552076164375,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2012,169,30,0.17751479289940827,0.545345804015773,0.36783101111636474,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2013,223,190,0.852017937219731,0.8609247826280659,0.008906845408334974,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2014,158,70,0.4430379746835443,0.4972745812372552,0.05423660655371093,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2015,134,55,0.41044776119402987,0.6116194032915638,0.20117164209753396,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2016,135,68,0.5037037037037037,0.6597419440765331,0.15603824037282943,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2017,156,36,0.23076923076923078,0.31389261356616877,0.08312338279693798,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2018,167,150,0.8982035928143712,0.9536462920720026,0.055442699257631345,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2019,94,21,0.22340425531914893,0.29071325852192853,0.0673090032027796,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2020,136,64,0.47058823529411764,0.4656803012392243,-0.004907934054893315,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2021,133,46,0.3458646616541353,0.47425585597997394,0.12839119432583862,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2022,142,120,0.8450704225352113,0.8910256653329149,0.04595524279770369,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2023,79,7,0.08860759493670886,0.4948484848484848,0.406240889911776,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2024,116,42,0.3620689655172414,0.5509611737088562,0.18889220819161484,True,0.2,0.1
full_oisst_domain,logistic,current_only,expanding_window,2005,329,189,0.574468085106383,0.7504940558633255,0.17602597075694248,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2006,312,55,0.1762820512820513,0.48439544107382637,0.30811338979177505,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2007,337,94,0.2789317507418398,0.5210188203620262,0.2420870696201864,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2008,338,95,0.28106508875739644,0.5384706969029627,0.25740560814556623,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2009,348,163,0.46839080459770116,0.609486557590091,0.1410957529923898,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2010,339,164,0.4837758112094395,0.6926012082100086,0.20882539700056907,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2011,306,112,0.3660130718954248,0.5571990185357563,0.19118594664033145,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2012,312,64,0.20512820512820512,0.5498011590382877,0.3446729539100826,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2013,350,217,0.62,0.725297781167572,0.10529778116757205,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2014,326,124,0.3803680981595092,0.5411001118308317,0.1607320136713225,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2015,278,130,0.4676258992805755,0.6175553164676588,0.1499294171870833,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2016,263,87,0.33079847908745247,0.5564888595383162,0.2256903804508637,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2017,285,59,0.20701754385964913,0.24472264584392037,0.03770510198427124,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2018,296,222,0.75,0.8225547614073151,0.0725547614073151,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2019,245,69,0.2816326530612245,0.47611430992798387,0.1944816568667594,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2020,270,101,0.37407407407407406,0.4060807584359375,0.032006684361863436,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2021,265,102,0.3849056603773585,0.4176347461971113,0.03272908581975276,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2022,253,165,0.6521739130434783,0.7945953105300685,0.14242139748659022,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2023,226,41,0.18141592920353983,0.21926659512130797,0.037850665917768145,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2024,235,61,0.25957446808510637,0.29499489153776015,0.03542042345265378,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2005,329,189,0.574468085106383,0.7462106831092294,0.1717425980028464,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2006,312,55,0.1762820512820513,0.6215717480049405,0.4452896967228892,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2007,337,94,0.2789317507418398,0.5630778632998759,0.28414611255803607,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2008,338,95,0.28106508875739644,0.5311617094106031,0.2500966206532067,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2009,348,163,0.46839080459770116,0.5815577750840986,0.1131669704863974,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2010,339,164,0.4837758112094395,0.7196420403806137,0.23586622917117422,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2011,306,112,0.3660130718954248,0.5397575300466022,0.1737444581511774,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2012,312,64,0.20512820512820512,0.5568981426481971,0.351769937519992,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2013,350,217,0.62,0.7380425348437919,0.1180425348437919,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2014,326,124,0.3803680981595092,0.5494546333204772,0.16908653516096794,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2015,278,130,0.4676258992805755,0.6161707169916286,0.1485448177110531,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2016,263,87,0.33079847908745247,0.5971381885395252,0.2663397094520727,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2017,285,59,0.20701754385964913,0.2909177557843755,0.08390021192472638,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2018,296,222,0.75,0.8629500480119259,0.11295004801192587,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2019,245,69,0.2816326530612245,0.5316914069386212,0.2500587538773967,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2020,270,101,0.37407407407407406,0.4584338646285957,0.08435979055452164,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2021,265,102,0.3849056603773585,0.4858130015958153,0.10090734121845679,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2022,253,165,0.6521739130434783,0.8377432608432723,0.18556934779979406,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2023,226,41,0.18141592920353983,0.3358986719046384,0.15448274270109857,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2024,235,61,0.25957446808510637,0.36698860931721644,0.10741414123211007,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2005,329,189,0.574468085106383,0.7422347772825644,0.16776669217618134,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2006,312,55,0.1762820512820513,0.462779621414205,0.2864975701321537,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2007,337,94,0.2789317507418398,0.5239908748114273,0.24505912406958746,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2008,338,95,0.28106508875739644,0.5204024611002079,0.2393373723428115,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2009,348,163,0.46839080459770116,0.5429907194918853,0.0745999148941841,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2010,339,164,0.4837758112094395,0.6536985352748278,0.16992272406538828,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2011,306,112,0.3660130718954248,0.5779347501311802,0.21192167823575542,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2012,312,64,0.20512820512820512,0.5533299541828501,0.348201749054645,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2013,350,217,0.62,0.7072422958841944,0.08724229588419441,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2014,326,124,0.3803680981595092,0.5346562401832472,0.15428814202373797,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2015,278,130,0.4676258992805755,0.6979701008306116,0.2303442015500361,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2016,263,87,0.33079847908745247,0.547887429403454,0.21708895031600156,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2017,285,59,0.20701754385964913,0.2903883977449092,0.08337085388526008,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2018,296,222,0.75,0.8799785223445089,0.1299785223445089,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2019,245,69,0.2816326530612245,0.494691315784872,0.21305866272364754,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2020,270,101,0.37407407407407406,0.4806452915836905,0.10657121750961646,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2021,265,102,0.3849056603773585,0.5079749115135925,0.12306925113623401,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2022,253,165,0.6521739130434783,0.8024446990600844,0.15027078601660615,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2023,226,41,0.18141592920353983,0.3244314940947411,0.14301556489120126,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2024,235,61,0.25957446808510637,0.36272395582662953,0.10314948774152316,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2005,218,131,0.6009174311926605,0.7577090979872345,0.15679166679457401,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2006,211,40,0.1895734597156398,0.56974301396018,0.38016955424454024,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2007,221,71,0.3212669683257919,0.5811360364221531,0.2598690680963612,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2008,221,61,0.27601809954751133,0.517858022445536,0.2418399228980247,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2009,235,99,0.42127659574468085,0.5764434558203899,0.15516686007570907,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2010,233,138,0.592274678111588,0.7695252753191539,0.17725059720756597,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2011,208,67,0.32211538461538464,0.5408759611253289,0.21876057650994424,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2012,211,29,0.13744075829383887,0.5000767751953136,0.36263601690147473,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2013,238,189,0.7941176470588235,0.8136549570043536,0.019537309945530157,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2014,213,80,0.3755868544600939,0.43213768950679,0.05655083504669611,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2015,184,58,0.31521739130434784,0.4479865178306911,0.13276912652634326,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2016,191,78,0.4083769633507853,0.6565712096870402,0.24819424633625486,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2017,196,45,0.22959183673469388,0.24740862799041116,0.01781679125571728,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2018,194,167,0.8608247422680413,0.8939684895221691,0.03314374725412783,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2019,156,24,0.15384615384615385,0.24658390298119878,0.09273774913504493,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2020,177,60,0.3389830508474576,0.3808501437551014,0.04186709290764379,True,0.3,0.02
