outcome,axis,left_out_overlap_cluster,reference_estimate_per_sd,estimate_per_sd,absolute_change,same_direction_as_reference,n,remaining_overlap_clusters,years
trajectory_rank_quality_pp,kelp_species_contrast,s300_c129,2.65009222769952,2.6935289127679978,0.043436685068477754,True,725,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c130,2.65009222769952,2.4783565296395613,0.1717356980599587,True,712,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c131,2.65009222769952,2.6349267427859604,0.015165484913559624,True,734,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c132,2.65009222769952,2.3885716577842464,0.2615205699152736,True,728,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c134,2.65009222769952,2.6231627678840694,0.026929459815450585,True,729,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c135,2.65009222769952,2.669296236803516,0.019204009103996,True,730,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c137,2.65009222769952,2.378940542532958,0.27115168516656185,True,728,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c138,2.65009222769952,2.2940683114999945,0.35602391619952556,True,726,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c139,2.65009222769952,2.4988942787429744,0.1511979489565456,True,714,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c140,2.65009222769952,2.676064436870277,0.025972209170757043,True,733,119,14
trajectory_rank_quality_pp,kelp_species_contrast,s300_c141,2.65009222769952,2.692746417571077,0.04265418987155689,True,733,119,14
trajectory_false_negative,grazing_log1p,s300_c001,0.053268761807666654,0.0597279985033433,0.006459236695676648,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c002,0.053268761807666654,0.055201945355925736,0.001933183548259082,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c003,0.053268761807666654,0.04363500190440715,0.0096337599032595,True,319,95,14
trajectory_false_negative,grazing_log1p,s300_c004,0.053268761807666654,0.04942082765901527,0.00384793414865138,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c006,0.053268761807666654,0.05397323189346182,0.0007044700857951683,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c008,0.053268761807666654,0.0538273201560822,0.0005585583484155471,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c009,0.053268761807666654,0.0530342716925813,0.00023449011508535483,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c010,0.053268761807666654,0.05188231074540781,0.0013864510622588408,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c011,0.053268761807666654,0.059568560782254795,0.006299798974588142,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c012,0.053268761807666654,0.05736171348341524,0.0040929516757485865,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c013,0.053268761807666654,0.05284273098288511,0.00042603082478154253,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c014,0.053268761807666654,0.05113189428498584,0.002136867522680816,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c015,0.053268761807666654,0.054593657903517126,0.0013248960958504724,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c016,0.053268761807666654,0.04548862538274612,0.007780136424920536,True,293,95,14
trajectory_false_negative,grazing_log1p,s300_c019,0.053268761807666654,0.05587343163881722,0.002604669831150569,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c020,0.053268761807666654,0.05587343163881722,0.002604669831150569,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c022,0.053268761807666654,0.05870918486806602,0.005440423060399366,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c023,0.053268761807666654,0.0562873008046207,0.0030185389969540483,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c025,0.053268761807666654,0.05261738743886083,0.0006513743688058224,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c026,0.053268761807666654,0.05370712161743337,0.00043835980976671823,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c028,0.053268761807666654,0.05374919615085032,0.00048043434318366385,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c030,0.053268761807666654,0.054052406952522024,0.0007836451448553702,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c034,0.053268761807666654,0.05375198961846952,0.0004832278108028651,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c035,0.053268761807666654,0.05741854045112357,0.0041497786434569195,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c037,0.053268761807666654,0.055478438819431444,0.0022096770117647907,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c038,0.053268761807666654,0.050351011922278685,0.0029177498853879685,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c039,0.053268761807666654,0.05178569493269511,0.0014830668749715448,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c040,0.053268761807666654,0.05356962182380953,0.0003008600161428787,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c041,0.053268761807666654,0.05234266616650873,0.0009260956411579202,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c044,0.053268761807666654,0.053844076930235726,0.0005753151225690728,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c045,0.053268761807666654,0.05328149442876783,1.2732621101178843e-05,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c048,0.053268761807666654,0.05116244345362927,0.0021063183540373856,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c049,0.053268761807666654,0.04854504896767643,0.004723712839990221,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c050,0.053268761807666654,0.05405290978054518,0.0007841479728785267,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c051,0.053268761807666654,0.05043420206106532,0.0028345597466013367,True,317,95,14
trajectory_false_negative,grazing_log1p,s300_c052,0.053268761807666654,0.05289359942468964,0.0003751623829770165,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c054,0.053268761807666654,0.052715520994493614,0.0005532408131730393,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c055,0.053268761807666654,0.05133300007200854,0.001935761735658112,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c057,0.053268761807666654,0.05455114615081848,0.001282384343151824,True,319,95,14
trajectory_false_negative,grazing_log1p,s300_c058,0.053268761807666654,0.051583645942168244,0.00168511586549841,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c059,0.053268761807666654,0.05184582180026588,0.001422940007400772,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c060,0.053268761807666654,0.05284475152963118,0.0004240102780354721,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c061,0.053268761807666654,0.04949519382809786,0.0037735679795687926,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c062,0.053268761807666654,0.05753935117148957,0.0042705893638229145,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c063,0.053268761807666654,0.05392222053516794,0.000653458727501284,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c065,0.053268761807666654,0.05521506615020266,0.0019463043425360094,True,317,95,14
trajectory_false_negative,grazing_log1p,s300_c066,0.053268761807666654,0.053760518384874015,0.0004917565772073612,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c068,0.053268761807666654,0.05346265612404948,0.00019389431638282967,True,316,95,14
trajectory_false_negative,grazing_log1p,s300_c069,0.053268761807666654,0.05000462975754527,0.003264132050121382,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c071,0.053268761807666654,0.051505764564568395,0.001762997243098259,True,318,95,14
trajectory_false_negative,grazing_log1p,s300_c074,0.053268761807666654,0.05242509346232292,0.0008436683453437316,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c075,0.053268761807666654,0.052946732921153705,0.00032202888651294836,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c077,0.053268761807666654,0.05223176119373524,0.0010370006139314158,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c078,0.053268761807666654,0.04827942115547025,0.004989340652196403,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c080,0.053268761807666654,0.05369661707063281,0.0004278552629661536,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c084,0.053268761807666654,0.052837530984752114,0.0004312308229145398,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c085,0.053268761807666654,0.05287918937094547,0.00038957243672118474,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c086,0.053268761807666654,0.04968984751344244,0.003578914294224217,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c087,0.053268761807666654,0.05037675613350291,0.0028920056741637418,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c088,0.053268761807666654,0.05374919615085017,0.00048043434318351813,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c089,0.053268761807666654,0.051520660571517496,0.0017481012361491577,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c090,0.053268761807666654,0.05415831115671375,0.0008895493490470932,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c096,0.053268761807666654,0.05171093503236314,0.001557826775303514,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c097,0.053268761807666654,0.051609993275554066,0.001658768532112588,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c098,0.053268761807666654,0.05946172412921545,0.006192962321548798,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c101,0.053268761807666654,0.05346561228841157,0.0001968504807449145,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c103,0.053268761807666654,0.06030187681456277,0.007033115006896115,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c104,0.053268761807666654,0.051549536177888364,0.0017192256297782899,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c105,0.053268761807666654,0.050261465148010165,0.0030072966596564887,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c106,0.053268761807666654,0.053440836059066604,0.0001720742513999507,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c107,0.053268761807666654,0.054458164909209225,0.0011894031015425716,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c109,0.053268761807666654,0.05123415925307082,0.002034602554595831,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c110,0.053268761807666654,0.054354299157237336,0.0010855373495706824,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c111,0.053268761807666654,0.05456786939496282,0.0012991075872961638,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c112,0.053268761807666654,0.051605620178482234,0.0016631416291844198,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c113,0.053268761807666654,0.05426198822408263,0.000993226416415978,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c114,0.053268761807666654,0.05709418815049459,0.0038254263428279395,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c115,0.053268761807666654,0.05994768307493814,0.006678921267271487,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c118,0.053268761807666654,0.05489397920220164,0.0016252173945349863,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c119,0.053268761807666654,0.050493043149483274,0.0027757186581833793,True,322,95,14
trajectory_false_negative,grazing_log1p,s300_c120,0.053268761807666654,0.05224697812771734,0.0010217836799493105,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c123,0.053268761807666654,0.049388755361930374,0.0038800064457362796,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c125,0.053268761807666654,0.05287037951235448,0.00039838229531217323,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c126,0.053268761807666654,0.05246527948823071,0.0008034823194359442,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c127,0.053268761807666654,0.05754408759840173,0.004275325790735078,True,320,95,14
trajectory_false_negative,grazing_log1p,s300_c128,0.053268761807666654,0.054515001498594104,0.0012462396909274503,True,319,95,14
trajectory_false_negative,grazing_log1p,s300_c129,0.053268761807666654,0.05135295601078363,0.0019158057968830244,True,319,95,14
trajectory_false_negative,grazing_log1p,s300_c130,0.053268761807666654,0.05581287628886342,0.002544114481196763,True,318,95,14
trajectory_false_negative,grazing_log1p,s300_c132,0.053268761807666654,0.05796165281512602,0.004692891007459364,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c134,0.053268761807666654,0.05206726704568085,0.0012014947619858052,True,323,95,14
trajectory_false_negative,grazing_log1p,s300_c135,0.053268761807666654,0.053946597224261254,0.0006778354165946007,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c137,0.053268761807666654,0.05412916849798506,0.0008604066903184077,True,324,95,14
trajectory_false_negative,grazing_log1p,s300_c138,0.053268761807666654,0.05166683370894921,0.0016019280987174464,True,321,95,14
trajectory_false_negative,grazing_log1p,s300_c139,0.053268761807666654,0.04752215944749688,0.0057466023601697724,True,317,95,14
trajectory_false_negative,grazing_log1p,s300_c140,0.053268761807666654,0.05290591131284913,0.0003628504948175251,True,325,95,14
trajectory_false_negative,grazing_log1p,s300_c141,0.053268761807666654,0.05397323189346209,0.0007044700857954389,True,325,95,14
trajectory_false_negative,rock_probability,s300_c001,-0.01440102247882133,-0.013760806378184526,0.0006402161006368035,True,334,95,14
trajectory_false_negative,rock_probability,s300_c002,-0.01440102247882133,-0.01885065681664541,0.004449634337824082,True,332,95,14
trajectory_false_negative,rock_probability,s300_c003,-0.01440102247882133,-0.013639526381476044,0.000761496097345285,True,330,95,14
trajectory_false_negative,rock_probability,s300_c004,-0.01440102247882133,-0.014869901558515072,0.0004688790796937431,True,334,95,14
trajectory_false_negative,rock_probability,s300_c006,-0.01440102247882133,-0.014220380615958012,0.00018064186286331774,True,336,95,14
trajectory_false_negative,rock_probability,s300_c008,-0.01440102247882133,-0.013218420398164232,0.001182602080657097,True,335,95,14
trajectory_false_negative,rock_probability,s300_c009,-0.01440102247882133,-0.01489414212747811,0.0004931196486567813,True,336,95,14
trajectory_false_negative,rock_probability,s300_c010,-0.01440102247882133,-0.01215126573925121,0.002249756739570119,True,333,95,14
trajectory_false_negative,rock_probability,s300_c011,-0.01440102247882133,-0.012073567920197564,0.002327454558623765,True,334,95,14
trajectory_false_negative,rock_probability,s300_c012,-0.01440102247882133,-0.015181007120172924,0.0007799846413515943,True,332,95,14
trajectory_false_negative,rock_probability,s300_c013,-0.01440102247882133,-0.01522511724469569,0.0008240947658743614,True,335,95,14
trajectory_false_negative,rock_probability,s300_c014,-0.01440102247882133,-0.014865447714209862,0.00046442523538853253,True,336,95,14
trajectory_false_negative,rock_probability,s300_c015,-0.01440102247882133,-0.014708053351488698,0.0003070308726673687,True,335,95,14
trajectory_false_negative,rock_probability,s300_c016,-0.01440102247882133,-0.017195736218167258,0.002794713739345929,True,304,95,14
trajectory_false_negative,rock_probability,s300_c019,-0.01440102247882133,-0.01486511137352206,0.00046408889470073156,True,336,95,14
trajectory_false_negative,rock_probability,s300_c020,-0.01440102247882133,-0.014118899575634142,0.00028212290318718747,True,336,95,14
trajectory_false_negative,rock_probability,s300_c022,-0.01440102247882133,-0.018153720776549337,0.0037526982977280077,True,336,95,14
trajectory_false_negative,rock_probability,s300_c023,-0.01440102247882133,-0.013826973632793504,0.0005740488460278248,True,335,95,14
trajectory_false_negative,rock_probability,s300_c025,-0.01440102247882133,-0.013203101547601875,0.0011979209312194539,True,336,95,14
trajectory_false_negative,rock_probability,s300_c026,-0.01440102247882133,-0.015859567588808465,0.001458545109987136,True,336,95,14
trajectory_false_negative,rock_probability,s300_c028,-0.01440102247882133,-0.014249123390934454,0.00015189908788687534,True,336,95,14
trajectory_false_negative,rock_probability,s300_c030,-0.01440102247882133,-0.014819236492220444,0.00041821401339911524,True,335,95,14
trajectory_false_negative,rock_probability,s300_c034,-0.01440102247882133,-0.015426733908551149,0.0010257114297298198,True,335,95,14
trajectory_false_negative,rock_probability,s300_c035,-0.01440102247882133,-0.01295033046556568,0.00145069201325565,True,333,95,14
trajectory_false_negative,rock_probability,s300_c037,-0.01440102247882133,-0.014852839322668884,0.00045181684384755505,True,333,95,14
trajectory_false_negative,rock_probability,s300_c038,-0.01440102247882133,-0.007846417040786549,0.00655460543803478,True,332,95,14
trajectory_false_negative,rock_probability,s300_c039,-0.01440102247882133,-0.014361251355806987,3.977112301434271e-05,True,336,95,14
trajectory_false_negative,rock_probability,s300_c040,-0.01440102247882133,-0.014788846973748576,0.0003878244949272469,True,336,95,14
trajectory_false_negative,rock_probability,s300_c041,-0.01440102247882133,-0.014019666866247116,0.00038135561257421347,True,336,95,14
trajectory_false_negative,rock_probability,s300_c044,-0.01440102247882133,-0.01411839864325315,0.0002826238355681798,True,336,95,14
trajectory_false_negative,rock_probability,s300_c045,-0.01440102247882133,-0.01427382694640647,0.00012719553241485881,True,336,95,14
trajectory_false_negative,rock_probability,s300_c048,-0.01440102247882133,-0.013359455476302018,0.0010415670025193113,True,335,95,14
trajectory_false_negative,rock_probability,s300_c049,-0.01440102247882133,-0.014790262120097403,0.00038923964127607347,True,336,95,14
trajectory_false_negative,rock_probability,s300_c050,-0.01440102247882133,-0.017556580596795157,0.003155558117973828,True,336,95,14
trajectory_false_negative,rock_probability,s300_c051,-0.01440102247882133,-0.017684329774230706,0.0032833072954093767,True,328,95,14
trajectory_false_negative,rock_probability,s300_c052,-0.01440102247882133,-0.01444641488757957,4.53924087582408e-05,True,333,95,14
trajectory_false_negative,rock_probability,s300_c054,-0.01440102247882133,-0.011380151553116016,0.003020870925705313,True,333,95,14
trajectory_false_negative,rock_probability,s300_c055,-0.01440102247882133,-0.014329940152802811,7.108232601851783e-05,True,335,95,14
trajectory_false_negative,rock_probability,s300_c057,-0.01440102247882133,-0.014851725351577194,0.00045070287275586485,True,330,95,14
trajectory_false_negative,rock_probability,s300_c058,-0.01440102247882133,-0.014724953427165705,0.0003239309483443753,True,332,95,14
trajectory_false_negative,rock_probability,s300_c059,-0.01440102247882133,-0.015313647150866777,0.0009126246720454478,True,335,95,14
trajectory_false_negative,rock_probability,s300_c060,-0.01440102247882133,-0.014559992920564202,0.00015897044174287278,True,336,95,14
trajectory_false_negative,rock_probability,s300_c061,-0.01440102247882133,-0.01484163617242941,0.0004406136936080801,True,332,95,14
trajectory_false_negative,rock_probability,s300_c062,-0.01440102247882133,-0.012615399701698449,0.0017856227771228805,True,336,95,14
trajectory_false_negative,rock_probability,s300_c063,-0.01440102247882133,-0.014265571551142012,0.00013545092767931755,True,333,95,14
trajectory_false_negative,rock_probability,s300_c065,-0.01440102247882133,-0.007970952259729935,0.006430070219091394,True,328,95,14
trajectory_false_negative,rock_probability,s300_c066,-0.01440102247882133,-0.012510098336428133,0.0018909241423931966,True,335,95,14
trajectory_false_negative,rock_probability,s300_c068,-0.01440102247882133,-0.013657106408484707,0.0007439160703366227,True,327,95,14
trajectory_false_negative,rock_probability,s300_c069,-0.01440102247882133,-0.014267237873542546,0.00013378460527878333,True,333,95,14
trajectory_false_negative,rock_probability,s300_c071,-0.01440102247882133,-0.015069251816006629,0.0006682293371852999,True,329,95,14
trajectory_false_negative,rock_probability,s300_c074,-0.01440102247882133,-0.011787542526207312,0.0026134799526140173,True,335,95,14
trajectory_false_negative,rock_probability,s300_c075,-0.01440102247882133,-0.013400877830324093,0.0010001446484972365,True,334,95,14
trajectory_false_negative,rock_probability,s300_c077,-0.01440102247882133,-0.012864649073986573,0.0015363734048347566,True,335,95,14
trajectory_false_negative,rock_probability,s300_c078,-0.01440102247882133,-0.014285732907478282,0.00011528957134304685,True,335,95,14
trajectory_false_negative,rock_probability,s300_c080,-0.01440102247882133,-0.006717884465765822,0.007683138013055507,True,332,95,14
trajectory_false_negative,rock_probability,s300_c084,-0.01440102247882133,-0.016214604052322557,0.0018135815735012273,True,336,95,14
trajectory_false_negative,rock_probability,s300_c085,-0.01440102247882133,-0.013241680780792575,0.001159341698028754,True,336,95,14
trajectory_false_negative,rock_probability,s300_c086,-0.01440102247882133,-0.017231223321617417,0.002830200842796088,True,335,95,14
trajectory_false_negative,rock_probability,s300_c087,-0.01440102247882133,-0.017789380447146994,0.0033883579683256643,True,334,95,14
trajectory_false_negative,rock_probability,s300_c088,-0.01440102247882133,-0.014700708811992397,0.0002996863331710675,True,336,95,14
trajectory_false_negative,rock_probability,s300_c089,-0.01440102247882133,-0.012900205332609119,0.0015008171462122105,True,333,95,14
trajectory_false_negative,rock_probability,s300_c090,-0.01440102247882133,-0.014667533847807834,0.00026651136898650507,True,336,95,14
trajectory_false_negative,rock_probability,s300_c096,-0.01440102247882133,-0.014905716422665971,0.0005046939438446418,True,336,95,14
trajectory_false_negative,rock_probability,s300_c097,-0.01440102247882133,-0.01202061518795118,0.0023804072908701485,True,336,95,14
trajectory_false_negative,rock_probability,s300_c098,-0.01440102247882133,-0.014553876077799816,0.00015285359897848627,True,335,95,14
trajectory_false_negative,rock_probability,s300_c101,-0.01440102247882133,-0.014449501876582949,4.847939776161936e-05,True,336,95,14
trajectory_false_negative,rock_probability,s300_c103,-0.01440102247882133,-0.0018401330946730687,0.01256088938414826,True,332,95,14
trajectory_false_negative,rock_probability,s300_c104,-0.01440102247882133,-0.012853371140713624,0.0015476513381077056,True,335,95,14
trajectory_false_negative,rock_probability,s300_c105,-0.01440102247882133,-0.011508377396774377,0.002892645082046952,True,333,95,14
trajectory_false_negative,rock_probability,s300_c106,-0.01440102247882133,-0.014502043174353718,0.0001010206955323889,True,334,95,14
trajectory_false_negative,rock_probability,s300_c107,-0.01440102247882133,-0.014243818027257785,0.00015720445156354457,True,332,95,14
trajectory_false_negative,rock_probability,s300_c109,-0.01440102247882133,-0.020846151305564498,0.006445128826743168,True,334,95,14
trajectory_false_negative,rock_probability,s300_c110,-0.01440102247882133,-0.0250882571729346,0.01068723469411327,True,333,95,14
trajectory_false_negative,rock_probability,s300_c111,-0.01440102247882133,-0.013813668749132174,0.0005873537296891551,True,334,95,14
trajectory_false_negative,rock_probability,s300_c112,-0.01440102247882133,-0.011382239911644096,0.0030187825671772334,True,335,95,14
trajectory_false_negative,rock_probability,s300_c113,-0.01440102247882133,-0.005005865180942828,0.0093951572978785,True,331,95,14
trajectory_false_negative,rock_probability,s300_c114,-0.01440102247882133,-0.014489274688087167,8.825220926583777e-05,True,335,95,14
trajectory_false_negative,rock_probability,s300_c115,-0.01440102247882133,-0.01624433842751652,0.00184331594869519,True,334,95,14
trajectory_false_negative,rock_probability,s300_c118,-0.01440102247882133,-0.01062302387447106,0.003777998604350269,True,336,95,14
trajectory_false_negative,rock_probability,s300_c119,-0.01440102247882133,-0.0182504086615098,0.0038493861826884718,True,333,95,14
trajectory_false_negative,rock_probability,s300_c120,-0.01440102247882133,-0.015386595854206903,0.0009855733753855733,True,334,95,14
trajectory_false_negative,rock_probability,s300_c123,-0.01440102247882133,-0.010078565314434601,0.004322457164386728,True,334,95,14
trajectory_false_negative,rock_probability,s300_c125,-0.01440102247882133,-0.01878063584356575,0.00437961336474442,True,333,95,14
trajectory_false_negative,rock_probability,s300_c126,-0.01440102247882133,-0.018784258216018146,0.004383235737196817,True,333,95,14
trajectory_false_negative,rock_probability,s300_c127,-0.01440102247882133,-0.01817391965246344,0.003772897173642112,True,327,95,14
trajectory_false_negative,rock_probability,s300_c128,-0.01440102247882133,-0.021059624984351127,0.006658602505529798,True,329,95,14
trajectory_false_negative,rock_probability,s300_c129,-0.01440102247882133,-0.02171309120773629,0.007312068728914961,True,329,95,14
trajectory_false_negative,rock_probability,s300_c130,-0.01440102247882133,-0.01624101751076007,0.0018399950319387404,True,329,95,14
trajectory_false_negative,rock_probability,s300_c132,-0.01440102247882133,-0.012959187026536728,0.001441835452284601,True,332,95,14
trajectory_false_negative,rock_probability,s300_c134,-0.01440102247882133,-0.01575366555144231,0.0013526430726209793,True,334,95,14
trajectory_false_negative,rock_probability,s300_c135,-0.01440102247882133,-0.014425769143836309,2.4746665014979685e-05,True,336,95,14
trajectory_false_negative,rock_probability,s300_c137,-0.01440102247882133,-0.01070478364637309,0.00369623883244824,True,335,95,14
trajectory_false_negative,rock_probability,s300_c138,-0.01440102247882133,-0.018011176319047528,0.003610153840226199,True,332,95,14
trajectory_false_negative,rock_probability,s300_c139,-0.01440102247882133,-0.01543984538730267,0.0010388229084813405,True,328,95,14
trajectory_false_negative,rock_probability,s300_c140,-0.01440102247882133,-0.013798597039031413,0.0006024254397899165,True,336,95,14
trajectory_false_negative,rock_probability,s300_c141,-0.01440102247882133,-0.014156318478857483,0.00024470399996384673,True,336,95,14
trajectory_false_negative,depth_m,s300_c001,0.039558842095634275,0.03939777760536742,0.00016106449026685732,True,334,95,14
trajectory_false_negative,depth_m,s300_c002,0.039558842095634275,0.04272381308320757,0.003164970987573297,True,332,95,14
trajectory_false_negative,depth_m,s300_c003,0.039558842095634275,0.042576594675478426,0.0030177525798441504,True,330,95,14
trajectory_false_negative,depth_m,s300_c004,0.039558842095634275,0.040230466926112124,0.0006716248304778488,True,334,95,14
trajectory_false_negative,depth_m,s300_c006,0.039558842095634275,0.039698299176196626,0.000139457080562351,True,336,95,14
trajectory_false_negative,depth_m,s300_c008,0.039558842095634275,0.03908665213332691,0.0004721899623073636,True,335,95,14
trajectory_false_negative,depth_m,s300_c009,0.039558842095634275,0.038656561525425584,0.0009022805702086911,True,336,95,14
trajectory_false_negative,depth_m,s300_c010,0.039558842095634275,0.04092253825206081,0.001363696156426536,True,333,95,14
trajectory_false_negative,depth_m,s300_c011,0.039558842095634275,0.043872461920689804,0.0043136198250555285,True,334,95,14
trajectory_false_negative,depth_m,s300_c012,0.039558842095634275,0.04111212295963696,0.001553280864002686,True,332,95,14
trajectory_false_negative,depth_m,s300_c013,0.039558842095634275,0.03921151254545523,0.00034732955017904854,True,335,95,14
trajectory_false_negative,depth_m,s300_c014,0.039558842095634275,0.03951197327032494,4.6868825309333284e-05,True,336,95,14
trajectory_false_negative,depth_m,s300_c015,0.039558842095634275,0.039771685147698334,0.00021284305206405868,True,335,95,14
trajectory_false_negative,depth_m,s300_c016,0.039558842095634275,0.052450712290706296,0.01289187019507202,True,304,95,14
trajectory_false_negative,depth_m,s300_c019,0.039558842095634275,0.03971523470996251,0.00015639261432823237,True,336,95,14
trajectory_false_negative,depth_m,s300_c020,0.039558842095634275,0.039584445057328374,2.5602961694098925e-05,True,336,95,14
trajectory_false_negative,depth_m,s300_c022,0.039558842095634275,0.03684950022632852,0.0027093418693057564,True,336,95,14
trajectory_false_negative,depth_m,s300_c023,0.039558842095634275,0.040399690670824245,0.0008408485751899702,True,335,95,14
trajectory_false_negative,depth_m,s300_c025,0.039558842095634275,0.042429763843357865,0.00287092174772359,True,336,95,14
trajectory_false_negative,depth_m,s300_c026,0.039558842095634275,0.04277552047189727,0.0032166783762629936,True,336,95,14
trajectory_false_negative,depth_m,s300_c028,0.039558842095634275,0.039060184499890835,0.0004986575957434403,True,336,95,14
trajectory_false_negative,depth_m,s300_c030,0.039558842095634275,0.0398562257769467,0.00029738368131242143,True,335,95,14
trajectory_false_negative,depth_m,s300_c034,0.039558842095634275,0.0379735495191998,0.0015852925764344786,True,335,95,14
trajectory_false_negative,depth_m,s300_c035,0.039558842095634275,0.03548019562669824,0.004078646468936034,True,333,95,14
trajectory_false_negative,depth_m,s300_c037,0.039558842095634275,0.04049012869788753,0.0009312866022532576,True,333,95,14
trajectory_false_negative,depth_m,s300_c038,0.039558842095634275,0.021675836603709753,0.017883005491924522,True,332,95,14
trajectory_false_negative,depth_m,s300_c039,0.039558842095634275,0.04047784134183458,0.0009189992462003069,True,336,95,14
trajectory_false_negative,depth_m,s300_c040,0.039558842095634275,0.03966436706106358,0.00010552496542930168,True,336,95,14
trajectory_false_negative,depth_m,s300_c041,0.039558842095634275,0.038110239541754756,0.0014486025538795189,True,336,95,14
trajectory_false_negative,depth_m,s300_c044,0.039558842095634275,0.0395375265229041,2.1315572730176702e-05,True,336,95,14
