label_target,feature_set,model,split,threshold,n_obs,n_positive,n_negative,tp,fp,tn,fn,precision,recall,specificity,false_positive_rate,f1,f2,alerts,alerts_per_100_cell_years,false_alerts_per_100_cell_years,missed_declines_per_100_true_declines
decline_event_next,canopy_noaa,SVM,test,0.43,200,134,66,56,5,61,78,0.9180327868852459,0.417910447761194,0.9242424242424242,0.07575757575757576,0.5743589743589743,0.4690117252931323,61,30.5,2.5,58.2089552238806
decline_event_next,canopy_noaa,SVM,test,0.44,200,134,66,56,5,61,78,0.9180327868852459,0.417910447761194,0.9242424242424242,0.07575757575757576,0.5743589743589743,0.4690117252931323,61,30.5,2.5,58.2089552238806
decline_event_next,canopy_noaa,SVM,test,0.45,200,134,66,55,5,61,79,0.9166666666666666,0.41044776119402987,0.9242424242424242,0.07575757575757576,0.5670103092783505,0.4614093959731544,60,30.0,2.5,58.95522388059702
decline_event_next,canopy_noaa,SVM,test,0.46,200,134,66,53,5,61,81,0.9137931034482759,0.39552238805970147,0.9242424242424242,0.07575757575757576,0.5520833333333333,0.4461279461279461,58,28.999999999999996,2.5,60.447761194029844
decline_event_next,canopy_noaa,SVM,test,0.47,200,134,66,43,5,61,91,0.8958333333333334,0.3208955223880597,0.9242424242424242,0.07575757575757576,0.4725274725274725,0.3681506849315069,48,24.0,2.5,67.91044776119402
decline_event_next,canopy_noaa,SVM,test,0.48,200,134,66,37,5,61,97,0.8809523809523809,0.27611940298507465,0.9242424242424242,0.07575757575757576,0.42045454545454547,0.32006920415224915,42,21.0,2.5,72.38805970149254
decline_event_next,canopy_noaa,SVM,test,0.49,200,134,66,36,5,61,98,0.8780487804878049,0.26865671641791045,0.9242424242424242,0.07575757575757576,0.4114285714285714,0.31195840554592724,41,20.5,2.5,73.13432835820896
decline_event_next,canopy_noaa,SVM,test,0.5,200,134,66,33,5,61,101,0.868421052631579,0.2462686567164179,0.9242424242424242,0.07575757575757576,0.3837209302325581,0.28745644599303133,38,19.0,2.5,75.3731343283582
decline_event_next,canopy_noaa,SVM,test,0.51,200,134,66,32,5,61,102,0.8648648648648649,0.23880597014925373,0.9242424242424242,0.07575757575757576,0.3742690058479532,0.2792321116928447,37,18.5,2.5,76.11940298507463
decline_event_next,canopy_noaa,SVM,test,0.52,200,134,66,30,4,62,104,0.8823529411764706,0.22388059701492538,0.9393939393939394,0.06060606060606061,0.35714285714285715,0.26315789473684215,34,17.0,2.0,77.61194029850746
decline_event_next,canopy_noaa,SVM,test,0.53,200,134,66,29,4,62,105,0.8787878787878788,0.21641791044776118,0.9393939393939394,0.06060606060606061,0.3473053892215569,0.2548330404217926,33,16.5,2.0,78.35820895522389
decline_event_next,canopy_noaa,SVM,test,0.54,200,134,66,27,4,62,107,0.8709677419354839,0.20149253731343283,0.9393939393939394,0.06060606060606061,0.32727272727272727,0.23809523809523805,31,15.5,2.0,79.8507462686567
decline_event_next,canopy_noaa,SVM,test,0.55,200,134,66,26,3,63,108,0.896551724137931,0.19402985074626866,0.9545454545454546,0.045454545454545456,0.3190184049079755,0.23008849557522124,29,14.499999999999998,1.5,80.59701492537313
decline_event_next,canopy_noaa,SVM,test,0.56,200,134,66,22,3,63,112,0.88,0.16417910447761194,0.9545454545454546,0.045454545454545456,0.2767295597484277,0.19607843137254904,25,12.5,1.5,83.5820895522388
decline_event_next,canopy_noaa,SVM,test,0.57,200,134,66,21,3,63,113,0.875,0.15671641791044777,0.9545454545454546,0.045454545454545456,0.26582278481012656,0.18750000000000003,24,12.0,1.5,84.32835820895522
decline_event_next,canopy_noaa,SVM,test,0.58,200,134,66,21,2,64,113,0.9130434782608695,0.15671641791044777,0.9696969696969697,0.030303030303030304,0.26751592356687903,0.18783542039355994,23,11.5,1.0,84.32835820895522
decline_event_next,canopy_noaa,SVM,test,0.59,200,134,66,17,0,66,117,1.0,0.12686567164179105,1.0,0.0,0.2251655629139073,0.15370705244122967,17,8.5,0.0,87.31343283582089
decline_event_next,canopy_noaa,SVM,test,0.6,200,134,66,12,0,66,122,1.0,0.08955223880597014,1.0,0.0,0.1643835616438356,0.1094890510948905,12,6.0,0.0,91.04477611940298
decline_event_next,canopy_noaa,SVM,test,0.61,200,134,66,8,0,66,126,1.0,0.05970149253731343,1.0,0.0,0.11267605633802817,0.07352941176470587,8,4.0,0.0,94.02985074626866
decline_event_next,canopy_noaa,SVM,test,0.62,200,134,66,7,0,66,127,1.0,0.05223880597014925,1.0,0.0,0.09929078014184396,0.06445672191528544,7,3.5000000000000004,0.0,94.77611940298507
decline_event_next,canopy_noaa,SVM,test,0.63,200,134,66,6,0,66,128,1.0,0.04477611940298507,1.0,0.0,0.08571428571428572,0.055350553505535055,6,3.0,0.0,95.52238805970148
decline_event_next,canopy_noaa,SVM,test,0.64,200,134,66,5,0,66,129,1.0,0.03731343283582089,1.0,0.0,0.07194244604316546,0.046210720887245836,5,2.5,0.0,96.26865671641791
decline_event_next,canopy_noaa,SVM,test,0.65,200,134,66,4,0,66,130,1.0,0.029850746268656716,1.0,0.0,0.05797101449275362,0.037037037037037035,4,2.0,0.0,97.01492537313433
decline_event_next,canopy_noaa,SVM,test,0.66,200,134,66,1,0,66,133,1.0,0.007462686567164179,1.0,0.0,0.014814814814814815,0.009310986964618248,1,0.5,0.0,99.25373134328358
decline_event_next,canopy_noaa,SVM,test,0.67,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.68,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.69,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.7,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.71,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.72,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.73,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.74,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.75,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.76,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.77,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.78,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.79,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.8,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.81,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.82,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.83,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.84,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.85,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.86,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.87,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.88,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.89,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.9,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.91,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.92,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.93,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_noaa,SVM,test,0.94,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
